id,axis,level_id,spelling,translation,example,example_translation
eiken-pre2-rating,eiken,eiken-pre2,rating,"格づけ,評価","Students learned ""rating"" while reading the article.","生徒たちは記事を読みながら「格づけ,評価」を学びました。"
eiken-pre2-privacy,eiken,eiken-pre2,privacy,"他人から干渉されない状態,プライバシー","The speaker used ""privacy"" to explain the idea.","話し手は考えを説明するために「他人から干渉されない状態,プライバシー」を使いました。"
eiken-pre2-strip,eiken,eiken-pre2,strip,裸にする,"This passage includes ""strip"" as an important word.",この文章には重要語として「裸にする」が含まれています。
eiken-pre2-soldier,eiken,eiken-pre2,soldier,"軍人,下士官,兵士","The class discussed ""soldier"" during the lesson.","その授業では「軍人,下士官,兵士」について話し合いました。"
eiken-pre2-fancy,eiken,eiken-pre2,fancy,"空想,想像","Learners should understand ""fancy"" in context.","学習者は文脈の中で「空想,想像」を理解する必要があります。"
eiken-pre2-ought,eiken,eiken-pre2,ought,"すべきである,するのが当然である","Students learned ""ought"" while reading the article.","生徒たちは記事を読みながら「すべきである,するのが当然である」を学びました。"
eiken-pre2-outcome,eiken,eiken-pre2,outcome,"結果,成り行き","The speaker used ""outcome"" to explain the idea.","話し手は考えを説明するために「結果,成り行き」を使いました。"
eiken-pre2-establish,eiken,eiken-pre2,establish,"設立する,創設する","This passage includes ""establish"" as an important word.","この文章には重要語として「設立する,創設する」が含まれています。"
eiken-pre2-stretch,eiken,eiken-pre2,stretch,をいっぱいに伸ばす,"The class discussed ""stretch"" during the lesson.",その授業では「をいっぱいに伸ばす」について話し合いました。
eiken-pre2-liberty,eiken,eiken-pre2,liberty,"自由,独立,解放","Learners should understand ""liberty"" in context.","学習者は文脈の中で「自由,独立,解放」を理解する必要があります。"
eiken-pre2-principle,eiken,eiken-pre2,principle,"原理,原則","Students learned ""principle"" while reading the article.","生徒たちは記事を読みながら「原理,原則」を学びました。"
eiken-pre2-progressive,eiken,eiken-pre2,progressive,"前進する,進んで行く","The speaker used ""progressive"" to explain the idea.","話し手は考えを説明するために「前進する,進んで行く」を使いました。"
eiken-pre2-consistent,eiken,eiken-pre2,consistent,矛盾のない,"This passage includes ""consistent"" as an important word.",この文章には重要語として「矛盾のない」が含まれています。
eiken-pre2-pretend,eiken,eiken-pre2,pretend,"のふりをする,に見せかける","The class discussed ""pretend"" during the lesson.","その授業では「のふりをする,に見せかける」について話し合いました。"
eiken-pre2-russell,eiken,eiken-pre2,russell,ラッセル,"Learners should understand ""russell"" in context.",学習者は文脈の中で「ラッセル」を理解する必要があります。
eiken-pre2-historic,eiken,eiken-pre2,historic,"歴史に残る,歴史的,歴史上有名な","Students learned ""historic"" while reading the article.","生徒たちは記事を読みながら「歴史に残る,歴史的,歴史上有名な」を学びました。"
eiken-pre2-communist,eiken,eiken-pre2,communist,共産主義者,"The speaker used ""communist"" to explain the idea.",話し手は考えを説明するために「共産主義者」を使いました。
eiken-pre2-eve,eiken,eiken-pre2,eve,"イブ,エバ","This passage includes ""eve"" as an important word.","この文章には重要語として「イブ,エバ」が含まれています。"
eiken-pre2-operate,eiken,eiken-pre2,operate,"動く,作動する","The class discussed ""operate"" during the lesson.","その授業では「動く,作動する」について話し合いました。"
eiken-pre2-neighborhood,eiken,eiken-pre2,neighborhood,"近所,近隣","Learners should understand ""neighborhood"" in context.","学習者は文脈の中で「近所,近隣」を理解する必要があります。"
eiken-pre2-engineer,eiken,eiken-pre2,engineer,"技師,技術家","Students learned ""engineer"" while reading the article.","生徒たちは記事を読みながら「技師,技術家」を学びました。"
eiken-pre2-investigate,eiken,eiken-pre2,investigate,"を調べる,研究する","The speaker used ""investigate"" to explain the idea.","話し手は考えを説明するために「を調べる,研究する」を使いました。"
eiken-pre2-laboratory,eiken,eiken-pre2,laboratory,"実験室,研究室,試験室","This passage includes ""laboratory"" as an important word.","この文章には重要語として「実験室,研究室,試験室」が含まれています。"
eiken-pre2-ruin,eiken,eiken-pre2,ruin,"破滅,崩壊,没落","The class discussed ""ruin"" during the lesson.","その授業では「破滅,崩壊,没落」について話し合いました。"
eiken-pre2-witness,eiken,eiken-pre2,witness,目撃者,"Learners should understand ""witness"" in context.",学習者は文脈の中で「目撃者」を理解する必要があります。
eiken-pre2-collective,eiken,eiken-pre2,collective,"集めた,収集された","Students learned ""collective"" while reading the article.","生徒たちは記事を読みながら「集めた,収集された」を学びました。"
eiken-pre2-craft,eiken,eiken-pre2,craft,"技能,技巧","The speaker used ""craft"" to explain the idea.","話し手は考えを説明するために「技能,技巧」を使いました。"
eiken-pre2-battery,eiken,eiken-pre2,battery,砲兵中隊,"This passage includes ""battery"" as an important word.",この文章には重要語として「砲兵中隊」が含まれています。
eiken-pre2-seal,eiken,eiken-pre2,seal,アザラシ,"The class discussed ""seal"" during the lesson.",その授業では「アザラシ」について話し合いました。
eiken-pre2-secondary,eiken,eiken-pre2,secondary,"第2の,2番目の","Learners should understand ""secondary"" in context.","学習者は文脈の中で「第2の,2番目の」を理解する必要があります。"
eiken-pre2-educated,eiken,eiken-pre2,educated,教育のある,"Students learned ""educated"" while reading the article.",生徒たちは記事を読みながら「教育のある」を学びました。
eiken-pre2-loop,eiken,eiken-pre2,loop,輪・輪状のもの,"The speaker used ""loop"" to explain the idea.",話し手は考えを説明するために「輪・輪状のもの」を使いました。
eiken-pre2-constant,eiken,eiken-pre2,constant,"不変の,一定の","This passage includes ""constant"" as an important word.","この文章には重要語として「不変の,一定の」が含まれています。"
eiken-pre2-championship,eiken,eiken-pre2,championship,優勝者の地位,"The class discussed ""championship"" during the lesson.",その授業では「優勝者の地位」について話し合いました。
eiken-pre2-intent,eiken,eiken-pre2,intent,"意図,目的","Learners should understand ""intent"" in context.","学習者は文脈の中で「意図,目的」を理解する必要があります。"
eiken-pre2-attend,eiken,eiken-pre2,attend,"出席する,参列する,に通う","Students learned ""attend"" while reading the article.","生徒たちは記事を読みながら「出席する,参列する,に通う」を学びました。"
eiken-pre2-severe,eiken,eiken-pre2,severe,"厳しい,厳格な","The speaker used ""severe"" to explain the idea.","話し手は考えを説明するために「厳しい,厳格な」を使いました。"
eiken-pre2-expert,eiken,eiken-pre2,expert,"専門家,熟練者,大家","This passage includes ""expert"" as an important word.","この文章には重要語として「専門家,熟練者,大家」が含まれています。"
eiken-pre2-passage,eiken,eiken-pre2,passage,"節,句","The class discussed ""passage"" during the lesson.","その授業では「節,句」について話し合いました。"
eiken-pre2-programme,eiken,eiken-pre2,programme,"プログラム,番組表","Learners should understand ""programme"" in context.","学習者は文脈の中で「プログラム,番組表」を理解する必要があります。"
eiken-pre2-parent,eiken,eiken-pre2,parent,親,"Students learned ""parent"" while reading the article.",生徒たちは記事を読みながら「親」を学びました。
eiken-pre2-fruit,eiken,eiken-pre2,fruit,"果物,実,果実","The speaker used ""fruit"" to explain the idea.","話し手は考えを説明するために「果物,実,果実」を使いました。"
eiken-pre2-category,eiken,eiken-pre2,category,範疇,"This passage includes ""category"" as an important word.",この文章には重要語として「範疇」が含まれています。
eiken-pre2-assume,eiken,eiken-pre2,assume,"当然のことと思う,仮定する,推測する","The class discussed ""assume"" during the lesson.","その授業では「当然のことと思う,仮定する,推測する」について話し合いました。"
eiken-pre2-academy,eiken,eiken-pre2,academy,"学士院,芸術院","Learners should understand ""academy"" in context.","学習者は文脈の中で「学士院,芸術院」を理解する必要があります。"
eiken-pre2-offense,eiken,eiken-pre2,offense,罪,"Students learned ""offense"" while reading the article.",生徒たちは記事を読みながら「罪」を学びました。
eiken-pre2-pursue,eiken,eiken-pre2,pursue,"を追う,追跡する","The speaker used ""pursue"" to explain the idea.","話し手は考えを説明するために「を追う,追跡する」を使いました。"
eiken-pre2-universe,eiken,eiken-pre2,universe,宇宙,"This passage includes ""universe"" as an important word.",この文章には重要語として「宇宙」が含まれています。
eiken-pre2-inquiry,eiken,eiken-pre2,inquiry,"質問,問い合わせ","The class discussed ""inquiry"" during the lesson.","その授業では「質問,問い合わせ」について話し合いました。"
eiken-pre2-reserve,eiken,eiken-pre2,reserve,"別にしておく,取っておく","Learners should understand ""reserve"" in context.","学習者は文脈の中で「別にしておく,取っておく」を理解する必要があります。"
eiken-pre2-medium,eiken,eiken-pre2,medium,"中間にあるもの,中庸","Students learned ""medium"" while reading the article.","生徒たちは記事を読みながら「中間にあるもの,中庸」を学びました。"
eiken-pre2-conversion,eiken,eiken-pre2,conversion,"転換,変換,変化","The speaker used ""conversion"" to explain the idea.","話し手は考えを説明するために「転換,変換,変化」を使いました。"
eiken-pre2-democrat,eiken,eiken-pre2,democrat,"民主主義者,民主政体論者","This passage includes ""democrat"" as an important word.","この文章には重要語として「民主主義者,民主政体論者」が含まれています。"
eiken-pre2-conservative,eiken,eiken-pre2,conservative,保守的な・保守主義の,"The class discussed ""conservative"" during the lesson.",その授業では「保守的な・保守主義の」について話し合いました。
eiken-pre2-suspension,eiken,eiken-pre2,suspension,"つるすこと,つるされた状態","Learners should understand ""suspension"" in context.","学習者は文脈の中で「つるすこと,つるされた状態」を理解する必要があります。"
eiken-pre2-champion,eiken,eiken-pre2,champion,優勝者,"Students learned ""champion"" while reading the article.",生徒たちは記事を読みながら「優勝者」を学びました。
eiken-pre2-charter,eiken,eiken-pre2,charter,"特許状,免許状,憲章","The speaker used ""charter"" to explain the idea.","話し手は考えを説明するために「特許状,免許状,憲章」を使いました。"
eiken-pre2-expense,eiken,eiken-pre2,expense,"支出,出費","This passage includes ""expense"" as an important word.","この文章には重要語として「支出,出費」が含まれています。"
eiken-pre2-secure,eiken,eiken-pre2,secure,"安定した,確実性のある,保証されている","The class discussed ""secure"" during the lesson.","その授業では「安定した,確実性のある,保証されている」について話し合いました。"
eiken-pre2-pure,eiken,eiken-pre2,pure,"混じりけのない,純粋の","Learners should understand ""pure"" in context.","学習者は文脈の中で「混じりけのない,純粋の」を理解する必要があります。"
eiken-pre2-subsequently,eiken,eiken-pre2,subsequently,"後て,次に,続いて,結果として","Students learned ""subsequently"" while reading the article.","生徒たちは記事を読みながら「後て,次に,続いて,結果として」を学びました。"
eiken-pre2-syndrome,eiken,eiken-pre2,syndrome,"症徴候,症候群","The speaker used ""syndrome"" to explain the idea.","話し手は考えを説明するために「症徴候,症候群」を使いました。"
eiken-pre2-ultra,eiken,eiken-pre2,ultra,"極端な,過激な","This passage includes ""ultra"" as an important word.","この文章には重要語として「極端な,過激な」が含まれています。"
eiken-pre2-affected,eiken,eiken-pre2,affected,"影響された,作用を受けた","The class discussed ""affected"" during the lesson.","その授業では「影響された,作用を受けた」について話し合いました。"
eiken-pre2-cruise,eiken,eiken-pre2,cruise,巡航する,"Learners should understand ""cruise"" in context.",学習者は文脈の中で「巡航する」を理解する必要があります。
eiken-pre2-productive,eiken,eiken-pre2,productive,"生産的な,好ましい結果を生み出す","Students learned ""productive"" while reading the article.","生徒たちは記事を読みながら「生産的な,好ましい結果を生み出す」を学びました。"
eiken-pre2-concern,eiken,eiken-pre2,concern,"関係する,かかわる,影響する","The speaker used ""concern"" to explain the idea.","話し手は考えを説明するために「関係する,かかわる,影響する」を使いました。"
eiken-pre2-abuse,eiken,eiken-pre2,abuse,"乱用,悪用","This passage includes ""abuse"" as an important word.","この文章には重要語として「乱用,悪用」が含まれています。"
eiken-pre2-clinic,eiken,eiken-pre2,clinic,臨床講義,"The class discussed ""clinic"" during the lesson.",その授業では「臨床講義」について話し合いました。
eiken-pre2-scientific,eiken,eiken-pre2,scientific,"科学の,学術的な","Learners should understand ""scientific"" in context.","学習者は文脈の中で「科学の,学術的な」を理解する必要があります。"
eiken-pre2-platform,eiken,eiken-pre2,platform,"壇,教壇,演壇","Students learned ""platform"" while reading the article.","生徒たちは記事を読みながら「壇,教壇,演壇」を学びました。"
eiken-pre2-lawyer,eiken,eiken-pre2,lawyer,弁護士,"The speaker used ""lawyer"" to explain the idea.",話し手は考えを説明するために「弁護士」を使いました。
eiken-pre2-grant,eiken,eiken-pre2,grant,"をかなえる,聞き入れる","This passage includes ""grant"" as an important word.","この文章には重要語として「をかなえる,聞き入れる」が含まれています。"
eiken-pre2-franklin,eiken,eiken-pre2,franklin,フランクリン,"The class discussed ""franklin"" during the lesson.",その授業では「フランクリン」について話し合いました。
eiken-pre2-holder,eiken,eiken-pre2,holder,"保持者,所持者","Learners should understand ""holder"" in context.","学習者は文脈の中で「保持者,所持者」を理解する必要があります。"
eiken-pre2-scientist,eiken,eiken-pre2,scientist,"科学者,自然科学者","Students learned ""scientist"" while reading the article.","生徒たちは記事を読みながら「科学者,自然科学者」を学びました。"
eiken-pre2-slavery,eiken,eiken-pre2,slavery,奴隷制度,"The speaker used ""slavery"" to explain the idea.",話し手は考えを説明するために「奴隷制度」を使いました。
eiken-pre2-illegal,eiken,eiken-pre2,illegal,"不法の,違法の","This passage includes ""illegal"" as an important word.","この文章には重要語として「不法の,違法の」が含まれています。"
eiken-pre2-demonstrate,eiken,eiken-pre2,demonstrate,"を論証する,証明する","The class discussed ""demonstrate"" during the lesson.","その授業では「を論証する,証明する」について話し合いました。"
eiken-pre2-historical,eiken,eiken-pre2,historical,"歴史の,史学の","Learners should understand ""historical"" in context.","学習者は文脈の中で「歴史の,史学の」を理解する必要があります。"
eiken-pre2-proof,eiken,eiken-pre2,proof,"証拠,証明","Students learned ""proof"" while reading the article.","生徒たちは記事を読みながら「証拠,証明」を学びました。"
eiken-pre2-resist,eiken,eiken-pre2,resist,"こらえる,がまんする","The speaker used ""resist"" to explain the idea.","話し手は考えを説明するために「こらえる,がまんする」を使いました。"
eiken-pre2-adopt,eiken,eiken-pre2,adopt,"を取り入れる,採用する","This passage includes ""adopt"" as an important word.","この文章には重要語として「を取り入れる,採用する」が含まれています。"
eiken-pre2-ethics,eiken,eiken-pre2,ethics,倫理学,"The class discussed ""ethics"" during the lesson.",その授業では「倫理学」について話し合いました。
eiken-pre2-alternative,eiken,eiken-pre2,alternative,"どちらかを選ぶべき,二者択一の","Learners should understand ""alternative"" in context.","学習者は文脈の中で「どちらかを選ぶべき,二者択一の」を理解する必要があります。"
eiken-pre2-transfer,eiken,eiken-pre2,transfer,"を移す,移転させる,乗り換えさせる","Students learned ""transfer"" while reading the article.","生徒たちは記事を読みながら「を移す,移転させる,乗り換えさせる」を学びました。"
eiken-pre2-mail,eiken,eiken-pre2,mail,"鎖かたびら,よろい","The speaker used ""mail"" to explain the idea.","話し手は考えを説明するために「鎖かたびら,よろい」を使いました。"
eiken-pre2-qualify,eiken,eiken-pre2,qualify,に資格を与える,"This passage includes ""qualify"" as an important word.",この文章には重要語として「に資格を与える」が含まれています。
eiken-pre2-trace,eiken,eiken-pre2,trace,"跡,形跡,痕跡","The class discussed ""trace"" during the lesson.","その授業では「跡,形跡,痕跡」について話し合いました。"
eiken-pre2-accessible,eiken,eiken-pre2,accessible,"近づきやすい,入りやすい,達しうる","Learners should understand ""accessible"" in context.","学習者は文脈の中で「近づきやすい,入りやすい,達しうる」を理解する必要があります。"
eiken-pre2-bias,eiken,eiken-pre2,bias,"斜線,バイアス","Students learned ""bias"" while reading the article.","生徒たちは記事を読みながら「斜線,バイアス」を学びました。"
eiken-pre2-clue,eiken,eiken-pre2,clue,"手がかり,糸口,端緒","The speaker used ""clue"" to explain the idea.","話し手は考えを説明するために「手がかり,糸口,端緒」を使いました。"
eiken-pre2-democratic,eiken,eiken-pre2,democratic,"民主主義の,民主政体の","This passage includes ""democratic"" as an important word.","この文章には重要語として「民主主義の,民主政体の」が含まれています。"
eiken-pre2-religion,eiken,eiken-pre2,religion,宗教,"The class discussed ""religion"" during the lesson.",その授業では「宗教」について話し合いました。
eiken-pre2-gospel,eiken,eiken-pre2,gospel,福音,"Learners should understand ""gospel"" in context.",学習者は文脈の中で「福音」を理解する必要があります。
eiken-pre2-technical,eiken,eiken-pre2,technical,"専門の,専門的な","Students learned ""technical"" while reading the article.","生徒たちは記事を読みながら「専門の,専門的な」を学びました。"
eiken-pre2-develop,eiken,eiken-pre2,develop,"生じさせる,を現す","The speaker used ""develop"" to explain the idea.","話し手は考えを説明するために「生じさせる,を現す」を使いました。"
eiken-pre2-cultural,eiken,eiken-pre2,cultural,文化的な,"This passage includes ""cultural"" as an important word.",この文章には重要語として「文化的な」が含まれています。
eiken-pre2-fellow,eiken,eiken-pre2,fellow,"男,やつ","The class discussed ""fellow"" during the lesson.","その授業では「男,やつ」について話し合いました。"
eiken-pre2-setting,eiken,eiken-pre2,setting,はめこみ台,"Learners should understand ""setting"" in context.",学習者は文脈の中で「はめこみ台」を理解する必要があります。
eiken-pre2-propaganda,eiken,eiken-pre2,propaganda,宣伝,"Students learned ""propaganda"" while reading the article.",生徒たちは記事を読みながら「宣伝」を学びました。
eiken-pre2-testimony,eiken,eiken-pre2,testimony,証言,"The speaker used ""testimony"" to explain the idea.",話し手は考えを説明するために「証言」を使いました。
eiken-pre2-till,eiken,eiken-pre2,till,まで,"This passage includes ""till"" as an important word.",この文章には重要語として「まで」が含まれています。
eiken-pre2-negative,eiken,eiken-pre2,negative,"否定の,反対の","The class discussed ""negative"" during the lesson.","その授業では「否定の,反対の」について話し合いました。"
eiken-pre2-hitler,eiken,eiken-pre2,hitler,ヒトラーの党首),"Learners should understand ""hitler"" in context.",学習者は文脈の中で「ヒトラーの党首)」を理解する必要があります。
eiken-pre2-react,eiken,eiken-pre2,react,反応する,"Students learned ""react"" while reading the article.",生徒たちは記事を読みながら「反応する」を学びました。
eiken-pre2-realistic,eiken,eiken-pre2,realistic,"現実主義の,現実的な","The speaker used ""realistic"" to explain the idea.","話し手は考えを説明するために「現実主義の,現実的な」を使いました。"
eiken-pre2-soul,eiken,eiken-pre2,soul,"魂,霊魂","This passage includes ""soul"" as an important word.","この文章には重要語として「魂,霊魂」が含まれています。"
eiken-pre2-accomplished,eiken,eiken-pre2,accomplished,"成し遂げられた,既成の","The class discussed ""accomplished"" during the lesson.","その授業では「成し遂げられた,既成の」について話し合いました。"
eiken-pre2-admission,eiken,eiken-pre2,admission,"入ることを許すこと,入場許可,入る権利","Learners should understand ""admission"" in context.","学習者は文脈の中で「入ることを許すこと,入場許可,入る権利」を理解する必要があります。"
eiken-pre2-profile,eiken,eiken-pre2,profile,"横顔,ゲロフィール","Students learned ""profile"" while reading the article.","生徒たちは記事を読みながら「横顔,ゲロフィール」を学びました。"
eiken-pre2-fund,eiken,eiken-pre2,fund,"資金,基金","The speaker used ""fund"" to explain the idea.","話し手は考えを説明するために「資金,基金」を使いました。"
eiken-pre2-estate,eiken,eiken-pre2,estate,地所,"This passage includes ""estate"" as an important word.",この文章には重要語として「地所」が含まれています。
eiken-pre2-smart,eiken,eiken-pre2,smart,"機敏な,気のきいた,抜け目のない","The class discussed ""smart"" during the lesson.","その授業では「機敏な,気のきいた,抜け目のない」について話し合いました。"
eiken-pre2-workshop,eiken,eiken-pre2,workshop,"仕事場,工作場","Learners should understand ""workshop"" in context.","学習者は文脈の中で「仕事場,工作場」を理解する必要があります。"
eiken-pre2-demand,eiken,eiken-pre2,demand,"求める,せがむ","Students learned ""demand"" while reading the article.","生徒たちは記事を読みながら「求める,せがむ」を学びました。"
eiken-pre2-immune,eiken,eiken-pre2,immune,免疫の,"The speaker used ""immune"" to explain the idea.",話し手は考えを説明するために「免疫の」を使いました。
eiken-pre2-species,eiken,eiken-pre2,species,"種,種族の下の単位)","This passage includes ""species"" as an important word.","この文章には重要語として「種,種族の下の単位)」が含まれています。"
eiken-pre2-serve,eiken,eiken-pre2,serve,"に仕える,の役に立つ","The class discussed ""serve"" during the lesson.","その授業では「に仕える,の役に立つ」について話し合いました。"
eiken-pre2-provision,eiken,eiken-pre2,provision,"供給,支給","Learners should understand ""provision"" in context.","学習者は文脈の中で「供給,支給」を理解する必要があります。"
eiken-pre2-acquire,eiken,eiken-pre2,acquire,"習得する,身につける","Students learned ""acquire"" while reading the article.","生徒たちは記事を読みながら「習得する,身につける」を学びました。"
eiken-pre2-breach,eiken,eiken-pre2,breach,"破ること,破棄,違反,不履行","The speaker used ""breach"" to explain the idea.","話し手は考えを説明するために「破ること,破棄,違反,不履行」を使いました。"
eiken-pre2-combine,eiken,eiken-pre2,combine,"結合する,合同する","This passage includes ""combine"" as an important word.","この文章には重要語として「結合する,合同する」が含まれています。"
eiken-pre2-mechanics,eiken,eiken-pre2,mechanics,力学,"The class discussed ""mechanics"" during the lesson.",その授業では「力学」について話し合いました。
eiken-pre2-phenomenon,eiken,eiken-pre2,phenomenon,現象,"Learners should understand ""phenomenon"" in context.",学習者は文脈の中で「現象」を理解する必要があります。
eiken-pre2-skilled,eiken,eiken-pre2,skilled,"熟練した,特殊技術を持った","Students learned ""skilled"" while reading the article.","生徒たちは記事を読みながら「熟練した,特殊技術を持った」を学びました。"
eiken-pre2-feminist,eiken,eiken-pre2,feminist,"男女同権主義者,女性解放論者","The speaker used ""feminist"" to explain the idea.","話し手は考えを説明するために「男女同権主義者,女性解放論者」を使いました。"
eiken-pre2-convert,eiken,eiken-pre2,convert,"変える,転換する","This passage includes ""convert"" as an important word.","この文章には重要語として「変える,転換する」が含まれています。"
eiken-pre2-breakdown,eiken,eiken-pre2,breakdown,"故障,破損","The class discussed ""breakdown"" during the lesson.","その授業では「故障,破損」について話し合いました。"
eiken-pre2-technically,eiken,eiken-pre2,technically,"専門的に,技術的に","Learners should understand ""technically"" in context.","学習者は文脈の中で「専門的に,技術的に」を理解する必要があります。"
eiken-pre2-influential,eiken,eiken-pre2,influential,"有力な,影響を及ばす","Students learned ""influential"" while reading the article.","生徒たちは記事を読みながら「有力な,影響を及ばす」を学びました。"
eiken-pre2-surrender,eiken,eiken-pre2,surrender,"引き渡す,明け渡す","The speaker used ""surrender"" to explain the idea.","話し手は考えを説明するために「引き渡す,明け渡す」を使いました。"
eiken-pre2-breeding,eiken,eiken-pre2,breeding,"繁殖,生育","This passage includes ""breeding"" as an important word.","この文章には重要語として「繁殖,生育」が含まれています。"
eiken-pre2-cartoon,eiken,eiken-pre2,cartoon,風刺漫画・実物大の下絵・,"The class discussed ""cartoon"" during the lesson.",その授業では「風刺漫画・実物大の下絵・」について話し合いました。
eiken-pre2-historically,eiken,eiken-pre2,historically,"歴史的に,歴史上","Learners should understand ""historically"" in context.","学習者は文脈の中で「歴史的に,歴史上」を理解する必要があります。"
eiken-pre2-viral,eiken,eiken-pre2,viral,ウィルスの,"Students learned ""viral"" while reading the article.",生徒たちは記事を読みながら「ウィルスの」を学びました。
eiken-pre2-ethical,eiken,eiken-pre2,ethical,"倫理の,道徳の","The speaker used ""ethical"" to explain the idea.","話し手は考えを説明するために「倫理の,道徳の」を使いました。"
eiken-pre2-scare,eiken,eiken-pre2,scare,"おびえさせる,こわがらせる","This passage includes ""scare"" as an important word.","この文章には重要語として「おびえさせる,こわがらせる」が含まれています。"
eiken-pre2-compact,eiken,eiken-pre2,compact,"ぎっしり詰まった,目詰んだ,緊密な","The class discussed ""compact"" during the lesson.","その授業では「ぎっしり詰まった,目詰んだ,緊密な」について話し合いました。"
eiken-pre2-elder,eiken,eiken-pre2,elder,"年上の,年長の","Learners should understand ""elder"" in context.","学習者は文脈の中で「年上の,年長の」を理解する必要があります。"
eiken-pre2-expertise,eiken,eiken-pre2,expertise,専門技術,"Students learned ""expertise"" while reading the article.",生徒たちは記事を読みながら「専門技術」を学びました。
eiken-pre2-observe,eiken,eiken-pre2,observe,"観察する,注意して見る","The speaker used ""observe"" to explain the idea.","話し手は考えを説明するために「観察する,注意して見る」を使いました。"
eiken-pre2-realm,eiken,eiken-pre2,realm,王国,"This passage includes ""realm"" as an important word.",この文章には重要語として「王国」が含まれています。
eiken-pre2-ignorant,eiken,eiken-pre2,ignorant,"知識がない,無知な,教育を受けていない","The class discussed ""ignorant"" during the lesson.","その授業では「知識がない,無知な,教育を受けていない」について話し合いました。"
eiken-pre2-interact,eiken,eiken-pre2,interact,"相互に作用する,影響し合う","Learners should understand ""interact"" in context.","学習者は文脈の中で「相互に作用する,影響し合う」を理解する必要があります。"
eiken-pre2-echo,eiken,eiken-pre2,echo,反響,"Students learned ""echo"" while reading the article.",生徒たちは記事を読みながら「反響」を学びました。
eiken-pre2-harvest,eiken,eiken-pre2,harvest,"収穫,取り入れ","The speaker used ""harvest"" to explain the idea.","話し手は考えを説明するために「収穫,取り入れ」を使いました。"
eiken-pre2-orbit,eiken,eiken-pre2,orbit,軌道,"This passage includes ""orbit"" as an important word.",この文章には重要語として「軌道」が含まれています。
eiken-pre2-threshold,eiken,eiken-pre2,threshold,敷居,"The class discussed ""threshold"" during the lesson.",その授業では「敷居」について話し合いました。
eiken-pre2-ideology,eiken,eiken-pre2,ideology,イデオロギー,"Learners should understand ""ideology"" in context.",学習者は文脈の中で「イデオロギー」を理解する必要があります。
eiken-pre2-ritual,eiken,eiken-pre2,ritual,"儀式の,儀式として行う","Students learned ""ritual"" while reading the article.","生徒たちは記事を読みながら「儀式の,儀式として行う」を学びました。"
eiken-pre2-delicate,eiken,eiken-pre2,delicate,"繊細な,精巧な,きめの細かい","The speaker used ""delicate"" to explain the idea.","話し手は考えを説明するために「繊細な,精巧な,きめの細かい」を使いました。"
eiken-pre2-theoretical,eiken,eiken-pre2,theoretical,"理論の,理論的な","This passage includes ""theoretical"" as an important word.","この文章には重要語として「理論の,理論的な」が含まれています。"
eiken-pre2-indirect,eiken,eiken-pre2,indirect,"真っすぐでない,回り道の","The class discussed ""indirect"" during the lesson.","その授業では「真っすぐでない,回り道の」について話し合いました。"
eiken-pre2-institutional,eiken,eiken-pre2,institutional,"制度の,制度上の","Learners should understand ""institutional"" in context.","学習者は文脈の中で「制度の,制度上の」を理解する必要があります。"
eiken-pre2-clause,eiken,eiken-pre2,clause,節,"Students learned ""clause"" while reading the article.",生徒たちは記事を読みながら「節」を学びました。
eiken-pre2-uncertain,eiken,eiken-pre2,uncertain,"確信が持てない,はっきり分からない","The speaker used ""uncertain"" to explain the idea.","話し手は考えを説明するために「確信が持てない,はっきり分からない」を使いました。"
eiken-pre2-adapt,eiken,eiken-pre2,adapt,"適応させる,適合させる","This passage includes ""adapt"" as an important word.","この文章には重要語として「適応させる,適合させる」が含まれています。"
eiken-pre2-doctrine,eiken,eiken-pre2,doctrine,"教義,主義,信条","The class discussed ""doctrine"" during the lesson.","その授業では「教義,主義,信条」について話し合いました。"
eiken-pre2-prophet,eiken,eiken-pre2,prophet,預言者,"Learners should understand ""prophet"" in context.",学習者は文脈の中で「預言者」を理解する必要があります。
eiken-pre2-sequel,eiken,eiken-pre2,sequel,"続き,続編","Students learned ""sequel"" while reading the article.","生徒たちは記事を読みながら「続き,続編」を学びました。"
eiken-pre2-frontier,eiken,eiken-pre2,frontier,"国境,国境地方","The speaker used ""frontier"" to explain the idea.","話し手は考えを説明するために「国境,国境地方」を使いました。"
eiken-pre2-mandate,eiken,eiken-pre2,mandate,"命令,指令","This passage includes ""mandate"" as an important word.","この文章には重要語として「命令,指令」が含まれています。"
eiken-pre2-alliance,eiken,eiken-pre2,alliance,"同盟,協定","The class discussed ""alliance"" during the lesson.","その授業では「同盟,協定」について話し合いました。"
eiken-pre2-promotion,eiken,eiken-pre2,promotion,"昇進,進級","Learners should understand ""promotion"" in context.","学習者は文脈の中で「昇進,進級」を理解する必要があります。"
eiken-pre2-priority,eiken,eiken-pre2,priority,先であること,"Students learned ""priority"" while reading the article.",生徒たちは記事を読みながら「先であること」を学びました。
eiken-pre2-inspiration,eiken,eiken-pre2,inspiration,"霊感,インスピレーション","The speaker used ""inspiration"" to explain the idea.","話し手は考えを説明するために「霊感,インスピレーション」を使いました。"
eiken-pre2-evolution,eiken,eiken-pre2,evolution,"発展,進展,展開","This passage includes ""evolution"" as an important word.","この文章には重要語として「発展,進展,展開」が含まれています。"
