id,axis,level_id,spelling,translation,example,example_translation
eiken-3-champion,eiken,eiken-3,champion,優勝者,"The speaker used ""champion"" to explain the idea.",話し手は考えを説明するために「優勝者」を使いました。
eiken-3-avoid,eiken,eiken-3,avoid,"を避ける,回避する","This passage includes ""avoid"" as an important word.","この文章には重要語として「を避ける,回避する」が含まれています。"
eiken-3-sick,eiken,eiken-3,sick,病気の,"The class discussed ""sick"" during the lesson.",その授業では「病気の」について話し合いました。
eiken-3-responsible,eiken,eiken-3,responsible,"責任を伴う,責任の重い","Learners should understand ""responsible"" in context.","学習者は文脈の中で「責任を伴う,責任の重い」を理解する必要があります。"
eiken-3-conservative,eiken,eiken-3,conservative,保守的な・保守主義の,"Students learned ""conservative"" while reading the article.",生徒たちは記事を読みながら「保守的な・保守主義の」を学びました。
eiken-3-effective,eiken,eiken-3,effective,"効果的な,効きめのある","The speaker used ""effective"" to explain the idea.","話し手は考えを説明するために「効果的な,効きめのある」を使いました。"
eiken-3-carry,eiken,eiken-3,carry,"運ぶ,運搬する,持って行く","This passage includes ""carry"" as an important word.","この文章には重要語として「運ぶ,運搬する,持って行く」が含まれています。"
eiken-3-medium,eiken,eiken-3,medium,"中間にあるもの,中庸","The class discussed ""medium"" during the lesson.","その授業では「中間にあるもの,中庸」について話し合いました。"
eiken-3-reserve,eiken,eiken-3,reserve,"別にしておく,取っておく","Learners should understand ""reserve"" in context.","学習者は文脈の中で「別にしておく,取っておく」を理解する必要があります。"
eiken-3-impact,eiken,eiken-3,impact,"衝突,衝撃","Students learned ""impact"" while reading the article.","生徒たちは記事を読みながら「衝突,衝撃」を学びました。"
eiken-3-commercial,eiken,eiken-3,commercial,"商業上の,通商上の,貿易上の","The speaker used ""commercial"" to explain the idea.","話し手は考えを説明するために「商業上の,通商上の,貿易上の」を使いました。"
eiken-3-independent,eiken,eiken-3,independent,"頼らない,依存しない","This passage includes ""independent"" as an important word.","この文章には重要語として「頼らない,依存しない」が含まれています。"
eiken-3-approach,eiken,eiken-3,approach,"に近づく,接近する","The class discussed ""approach"" during the lesson.","その授業では「に近づく,接近する」について話し合いました。"
eiken-3-successful,eiken,eiken-3,successful,"成功した,好結果の,上首尾の","Learners should understand ""successful"" in context.","学習者は文脈の中で「成功した,好結果の,上首尾の」を理解する必要があります。"
eiken-3-universe,eiken,eiken-3,universe,宇宙,"Students learned ""universe"" while reading the article.",生徒たちは記事を読みながら「宇宙」を学びました。
eiken-3-physical,eiken,eiken-3,physical,"身体の,肉体の","The speaker used ""physical"" to explain the idea.","話し手は考えを説明するために「身体の,肉体の」を使いました。"
eiken-3-product,eiken,eiken-3,product,産物,"This passage includes ""product"" as an important word.",この文章には重要語として「産物」が含まれています。
eiken-3-letter,eiken,eiken-3,letter,"文字,字","The class discussed ""letter"" during the lesson.","その授業では「文字,字」について話し合いました。"
eiken-3-academy,eiken,eiken-3,academy,"学士院,芸術院","Learners should understand ""academy"" in context.","学習者は文脈の中で「学士院,芸術院」を理解する必要があります。"
eiken-3-assume,eiken,eiken-3,assume,"当然のことと思う,仮定する,推測する","Students learned ""assume"" while reading the article.","生徒たちは記事を読みながら「当然のことと思う,仮定する,推測する」を学びました。"
eiken-3-global,eiken,eiken-3,global,"球の,球形の","The speaker used ""global"" to explain the idea.","話し手は考えを説明するために「球の,球形の」を使いました。"
eiken-3-category,eiken,eiken-3,category,範疇,"This passage includes ""category"" as an important word.",この文章には重要語として「範疇」が含まれています。
eiken-3-claim,eiken,eiken-3,claim,"要求する,請求する,を自分の物だと主張する","The class discussed ""claim"" during the lesson.","その授業では「要求する,請求する,を自分の物だと主張する」について話し合いました。"
eiken-3-train,eiken,eiken-3,train,"列車,汽車,電車","Learners should understand ""train"" in context.","学習者は文脈の中で「列車,汽車,電車」を理解する必要があります。"
eiken-3-subject,eiken,eiken-3,subject,"主題,問題,議題,話題","Students learned ""subject"" while reading the article.","生徒たちは記事を読みながら「主題,問題,議題,話題」を学びました。"
eiken-3-fruit,eiken,eiken-3,fruit,"果物,実,果実","The speaker used ""fruit"" to explain the idea.","話し手は考えを説明するために「果物,実,果実」を使いました。"
eiken-3-parent,eiken,eiken-3,parent,親,"This passage includes ""parent"" as an important word.",この文章には重要語として「親」が含まれています。
eiken-3-programme,eiken,eiken-3,programme,"プログラム,番組表","The class discussed ""programme"" during the lesson.","その授業では「プログラム,番組表」について話し合いました。"
eiken-3-expert,eiken,eiken-3,expert,"専門家,熟練者,大家","Learners should understand ""expert"" in context.","学習者は文脈の中で「専門家,熟練者,大家」を理解する必要があります。"
eiken-3-severe,eiken,eiken-3,severe,"厳しい,厳格な","Students learned ""severe"" while reading the article.","生徒たちは記事を読みながら「厳しい,厳格な」を学びました。"
eiken-3-attend,eiken,eiken-3,attend,"出席する,参列する,に通う","The speaker used ""attend"" to explain the idea.","話し手は考えを説明するために「出席する,参列する,に通う」を使いました。"
eiken-3-credit,eiken,eiken-3,credit,信用,"This passage includes ""credit"" as an important word.",この文章には重要語として「信用」が含まれています。
eiken-3-anti,eiken,eiken-3,anti,反対する人,"The class discussed ""anti"" during the lesson.",その授業では「反対する人」について話し合いました。
eiken-3-student,eiken,eiken-3,student,"学生,生徒","Learners should understand ""student"" in context.","学習者は文脈の中で「学生,生徒」を理解する必要があります。"
eiken-3-peace,eiken,eiken-3,peace,平和,"Students learned ""peace"" while reading the article.",生徒たちは記事を読みながら「平和」を学びました。
eiken-3-championship,eiken,eiken-3,championship,優勝者の地位,"The speaker used ""championship"" to explain the idea.",話し手は考えを説明するために「優勝者の地位」を使いました。
eiken-3-constant,eiken,eiken-3,constant,"不変の,一定の","This passage includes ""constant"" as an important word.","この文章には重要語として「不変の,一定の」が含まれています。"
eiken-3-access,eiken,eiken-3,access,接近,"The class discussed ""access"" during the lesson.",その授業では「接近」について話し合いました。
eiken-3-secondary,eiken,eiken-3,secondary,"第2の,2番目の","Learners should understand ""secondary"" in context.","学習者は文脈の中で「第2の,2番目の」を理解する必要があります。"
eiken-3-success,eiken,eiken-3,success,"成功,好結果,上首尾","Students learned ""success"" while reading the article.","生徒たちは記事を読みながら「成功,好結果,上首尾」を学びました。"
eiken-3-battery,eiken,eiken-3,battery,砲兵中隊,"The speaker used ""battery"" to explain the idea.",話し手は考えを説明するために「砲兵中隊」を使いました。
eiken-3-army,eiken,eiken-3,army,陸軍,"This passage includes ""army"" as an important word.",この文章には重要語として「陸軍」が含まれています。
eiken-3-paper,eiken,eiken-3,paper,紙,"The class discussed ""paper"" during the lesson.",その授業では「紙」について話し合いました。
eiken-3-pick,eiken,eiken-3,pick,"選ぶ,選び取る","Learners should understand ""pick"" in context.","学習者は文脈の中で「選ぶ,選び取る」を理解する必要があります。"
eiken-3-lose,eiken,eiken-3,lose,"を失う,なくす,を見失う,を失う","Students learned ""lose"" while reading the article.","生徒たちは記事を読みながら「を失う,なくす,を見失う,を失う」を学びました。"
eiken-3-witness,eiken,eiken-3,witness,目撃者,"The speaker used ""witness"" to explain the idea.",話し手は考えを説明するために「目撃者」を使いました。
eiken-3-code,eiken,eiken-3,code,法典,"This passage includes ""code"" as an important word.",この文章には重要語として「法典」が含まれています。
eiken-3-release,eiken,eiken-3,release,"を自由にする,解放する","The class discussed ""release"" during the lesson.","その授業では「を自由にする,解放する」について話し合いました。"
eiken-3-title,eiken,eiken-3,title,"題名,題目,題","Learners should understand ""title"" in context.","学習者は文脈の中で「題名,題目,題」を理解する必要があります。"
eiken-3-engineer,eiken,eiken-3,engineer,"技師,技術家","Students learned ""engineer"" while reading the article.","生徒たちは記事を読みながら「技師,技術家」を学びました。"
eiken-3-neighborhood,eiken,eiken-3,neighborhood,"近所,近隣","The speaker used ""neighborhood"" to explain the idea.","話し手は考えを説明するために「近所,近隣」を使いました。"
eiken-3-operate,eiken,eiken-3,operate,"動く,作動する","This passage includes ""operate"" as an important word.","この文章には重要語として「動く,作動する」が含まれています。"
eiken-3-drive,eiken,eiken-3,drive,"を追い立てる,追い払う,追い出す","The class discussed ""drive"" during the lesson.","その授業では「を追い立てる,追い払う,追い出す」について話し合いました。"
eiken-3-follow,eiken,eiken-3,follow,の後について行く,"Learners should understand ""follow"" in context.",学習者は文脈の中で「の後について行く」を理解する必要があります。
eiken-3-value,eiken,eiken-3,value,"価値,値打ち,有用性,重要性","Students learned ""value"" while reading the article.","生徒たちは記事を読みながら「価値,値打ち,有用性,重要性」を学びました。"
eiken-3-source,eiken,eiken-3,source,"水源,源","The speaker used ""source"" to explain the idea.","話し手は考えを説明するために「水源,源」を使いました。"
eiken-3-provide,eiken,eiken-3,provide,"供給する,提供する,与える","This passage includes ""provide"" as an important word.","この文章には重要語として「供給する,提供する,与える」が含まれています。"
eiken-3-historic,eiken,eiken-3,historic,"歴史に残る,歴史的,歴史上有名な","The class discussed ""historic"" during the lesson.","その授業では「歴史に残る,歴史的,歴史上有名な」について話し合いました。"
eiken-3-consistent,eiken,eiken-3,consistent,矛盾のない,"Learners should understand ""consistent"" in context.",学習者は文脈の中で「矛盾のない」を理解する必要があります。
eiken-3-interest,eiken,eiken-3,interest,"興味,関心","Students learned ""interest"" while reading the article.","生徒たちは記事を読みながら「興味,関心」を学びました。"
eiken-3-training,eiken,eiken-3,training,"訓練,専門教育,調教,トレーニング,養成","The speaker used ""training"" to explain the idea.","話し手は考えを説明するために「訓練,専門教育,調教,トレーニング,養成」を使いました。"
eiken-3-result,eiken,eiken-3,result,"結果,結末","This passage includes ""result"" as an important word.","この文章には重要語として「結果,結末」が含まれています。"
eiken-3-break,eiken,eiken-3,break,"壊す,割る,砕く","The class discussed ""break"" during the lesson.","その授業では「壊す,割る,砕く」について話し合いました。"
eiken-3-test,eiken,eiken-3,test,"試験,考査,テスト","Learners should understand ""test"" in context.","学習者は文脈の中で「試験,考査,テスト」を理解する必要があります。"
eiken-3-project,eiken,eiken-3,project,"計画する,企画する","Students learned ""project"" while reading the article.","生徒たちは記事を読みながら「計画する,企画する」を学びました。"
eiken-3-rest,eiken,eiken-3,rest,"休息,休憩,休養","The speaker used ""rest"" to explain the idea.","話し手は考えを説明するために「休息,休憩,休養」を使いました。"
eiken-3-mother,eiken,eiken-3,mother,母,"This passage includes ""mother"" as an important word.",この文章には重要語として「母」が含まれています。
eiken-3-field,eiken,eiken-3,field,"野原,草地","The class discussed ""field"" during the lesson.","その授業では「野原,草地」について話し合いました。"
eiken-3-establish,eiken,eiken-3,establish,"設立する,創設する","Learners should understand ""establish"" in context.","学習者は文脈の中で「設立する,創設する」を理解する必要があります。"
eiken-3-study,eiken,eiken-3,study,"勉強,学習すること","Students learned ""study"" while reading the article.","生徒たちは記事を読みながら「勉強,学習すること」を学びました。"
eiken-3-process,eiken,eiken-3,process,"作用,過程","The speaker used ""process"" to explain the idea.","話し手は考えを説明するために「作用,過程」を使いました。"
eiken-3-program,eiken,eiken-3,program,"プログラム,番組表","This passage includes ""program"" as an important word.","この文章には重要語として「プログラム,番組表」が含まれています。"
eiken-3-soldier,eiken,eiken-3,soldier,"軍人,下士官,兵士","The class discussed ""soldier"" during the lesson.","その授業では「軍人,下士官,兵士」について話し合いました。"
eiken-3-bring,eiken,eiken-3,bring,を持ってくる,"Learners should understand ""bring"" in context.",学習者は文脈の中で「を持ってくる」を理解する必要があります。
eiken-3-son,eiken,eiken-3,son,"息子・子孫・子,後継者・・お前さん・イエスキリスト","Students learned ""son"" while reading the article.","生徒たちは記事を読みながら「息子・子孫・子,後継者・・お前さん・イエスキリスト」を学びました。"
eiken-3-available,eiken,eiken-3,available,"利用できる,役に立つ","The speaker used ""available"" to explain the idea.","話し手は考えを説明するために「利用できる,役に立つ」を使いました。"
eiken-3-red,eiken,eiken-3,red,"赤,赤色","This passage includes ""red"" as an important word.","この文章には重要語として「赤,赤色」が含まれています。"
eiken-3-deal,eiken,eiken-3,deal,"分配する,分ける","The class discussed ""deal"" during the lesson.","その授業では「分配する,分ける」について話し合いました。"
eiken-3-rating,eiken,eiken-3,rating,"格づけ,評価","Learners should understand ""rating"" in context.","学習者は文脈の中で「格づけ,評価」を理解する必要があります。"
eiken-3-assault,eiken,eiken-3,assault,"的な意で)襲うこと,強襲,攻撃","Students learned ""assault"" while reading the article.","生徒たちは記事を読みながら「的な意で)襲うこと,強襲,攻撃」を学びました。"
eiken-3-procedure,eiken,eiken-3,procedure,"進行,進展","The speaker used ""procedure"" to explain the idea.","話し手は考えを説明するために「進行,進展」を使いました。"
eiken-3-custom,eiken,eiken-3,custom,"習慣,風習,慣例","This passage includes ""custom"" as an important word.","この文章には重要語として「習慣,風習,慣例」が含まれています。"
eiken-3-romantic,eiken,eiken-3,romantic,"ロマンチックな,伝奇物語的な,小説にありそうな","The class discussed ""romantic"" during the lesson.","その授業では「ロマンチックな,伝奇物語的な,小説にありそうな」について話し合いました。"
eiken-3-racist,eiken,eiken-3,racist,民族主義者,"Learners should understand ""racist"" in context.",学習者は文脈の中で「民族主義者」を理解する必要があります。
eiken-3-skill,eiken,eiken-3,skill,"熟練,技量,腕","Students learned ""skill"" while reading the article.","生徒たちは記事を読みながら「熟練,技量,腕」を学びました。"
eiken-3-mexican,eiken,eiken-3,mexican,メキシコの,"The speaker used ""mexican"" to explain the idea.",話し手は考えを説明するために「メキシコの」を使いました。
eiken-3-decent,eiken,eiken-3,decent,"きちんとした,ふさわしい","This passage includes ""decent"" as an important word.","この文章には重要語として「きちんとした,ふさわしい」が含まれています。"
eiken-3-obtain,eiken,eiken-3,obtain,"得る,手に入れる","The class discussed ""obtain"" during the lesson.","その授業では「得る,手に入れる」について話し合いました。"
eiken-3-bench,eiken,eiken-3,bench,"ベンチ,長いす","Learners should understand ""bench"" in context.","学習者は文脈の中で「ベンチ,長いす」を理解する必要があります。"
eiken-3-subsequent,eiken,eiken-3,subsequent,"後の,次の,続いて起こる","Students learned ""subsequent"" while reading the article.","生徒たちは記事を読みながら「後の,次の,続いて起こる」を学びました。"
eiken-3-pen,eiken,eiken-3,pen,International Association of Poets...,"The speaker used ""pen"" to explain the idea.",話し手は考えを説明するために「International Association of Poets...」を使いました。
eiken-3-agriculture,eiken,eiken-3,agriculture,"農業,農学","This passage includes ""agriculture"" as an important word.","この文章には重要語として「農業,農学」が含まれています。"
eiken-3-seed,eiken,eiken-3,seed,"種,種子","The class discussed ""seed"" during the lesson.","その授業では「種,種子」について話し合いました。"
eiken-3-spell,eiken,eiken-3,spell,"をつづる,のつづりを言う ・のつづりである・ ・…を招く,意味する・...","Learners should understand ""spell"" in context.","学習者は文脈の中で「をつづる,のつづりを言う ・のつづりである・ ・…を招く,意味する・...」を理解する必要があります。"
eiken-3-privacy,eiken,eiken-3,privacy,"他人から干渉されない状態,プライバシー","Students learned ""privacy"" while reading the article.","生徒たちは記事を読みながら「他人から干渉されない状態,プライバシー」を学びました。"
eiken-3-strip,eiken,eiken-3,strip,裸にする,"The speaker used ""strip"" to explain the idea.",話し手は考えを説明するために「裸にする」を使いました。
eiken-3-fancy,eiken,eiken-3,fancy,"空想,想像","This passage includes ""fancy"" as an important word.","この文章には重要語として「空想,想像」が含まれています。"
eiken-3-ought,eiken,eiken-3,ought,"すべきである,するのが当然である","The class discussed ""ought"" during the lesson.","その授業では「すべきである,するのが当然である」について話し合いました。"
eiken-3-outcome,eiken,eiken-3,outcome,"結果,成り行き","Learners should understand ""outcome"" in context.","学習者は文脈の中で「結果,成り行き」を理解する必要があります。"
eiken-3-stretch,eiken,eiken-3,stretch,をいっぱいに伸ばす,"Students learned ""stretch"" while reading the article.",生徒たちは記事を読みながら「をいっぱいに伸ばす」を学びました。
eiken-3-liberty,eiken,eiken-3,liberty,"自由,独立,解放","The speaker used ""liberty"" to explain the idea.","話し手は考えを説明するために「自由,独立,解放」を使いました。"
eiken-3-principle,eiken,eiken-3,principle,"原理,原則","This passage includes ""principle"" as an important word.","この文章には重要語として「原理,原則」が含まれています。"
eiken-3-progressive,eiken,eiken-3,progressive,"前進する,進んで行く","The class discussed ""progressive"" during the lesson.","その授業では「前進する,進んで行く」について話し合いました。"
eiken-3-pretend,eiken,eiken-3,pretend,"のふりをする,に見せかける","Learners should understand ""pretend"" in context.","学習者は文脈の中で「のふりをする,に見せかける」を理解する必要があります。"
eiken-3-russell,eiken,eiken-3,russell,ラッセル,"Students learned ""russell"" while reading the article.",生徒たちは記事を読みながら「ラッセル」を学びました。
eiken-3-communist,eiken,eiken-3,communist,共産主義者,"The speaker used ""communist"" to explain the idea.",話し手は考えを説明するために「共産主義者」を使いました。
eiken-3-eve,eiken,eiken-3,eve,"イブ,エバ","This passage includes ""eve"" as an important word.","この文章には重要語として「イブ,エバ」が含まれています。"
eiken-3-investigate,eiken,eiken-3,investigate,"を調べる,研究する","The class discussed ""investigate"" during the lesson.","その授業では「を調べる,研究する」について話し合いました。"
eiken-3-laboratory,eiken,eiken-3,laboratory,"実験室,研究室,試験室","Learners should understand ""laboratory"" in context.","学習者は文脈の中で「実験室,研究室,試験室」を理解する必要があります。"
eiken-3-ruin,eiken,eiken-3,ruin,"破滅,崩壊,没落","Students learned ""ruin"" while reading the article.","生徒たちは記事を読みながら「破滅,崩壊,没落」を学びました。"
eiken-3-collective,eiken,eiken-3,collective,"集めた,収集された","The speaker used ""collective"" to explain the idea.","話し手は考えを説明するために「集めた,収集された」を使いました。"
eiken-3-craft,eiken,eiken-3,craft,"技能,技巧","This passage includes ""craft"" as an important word.","この文章には重要語として「技能,技巧」が含まれています。"
eiken-3-seal,eiken,eiken-3,seal,アザラシ,"The class discussed ""seal"" during the lesson.",その授業では「アザラシ」について話し合いました。
eiken-3-educated,eiken,eiken-3,educated,教育のある,"Learners should understand ""educated"" in context.",学習者は文脈の中で「教育のある」を理解する必要があります。
eiken-3-loop,eiken,eiken-3,loop,輪・輪状のもの,"Students learned ""loop"" while reading the article.",生徒たちは記事を読みながら「輪・輪状のもの」を学びました。
eiken-3-intent,eiken,eiken-3,intent,"意図,目的","The speaker used ""intent"" to explain the idea.","話し手は考えを説明するために「意図,目的」を使いました。"
eiken-3-description,eiken,eiken-3,description,"記述,描写","This passage includes ""description"" as an important word.","この文章には重要語として「記述,描写」が含まれています。"
eiken-3-mention,eiken,eiken-3,mention,簡潔に述べる,"The class discussed ""mention"" during the lesson.",その授業では「簡潔に述べる」について話し合いました。
eiken-3-audience,eiken,eiken-3,audience,"聴衆,観衆,観客,見物人","Learners should understand ""audience"" in context.","学習者は文脈の中で「聴衆,観衆,観客,見物人」を理解する必要があります。"
eiken-3-presence,eiken,eiken-3,presence,"居ること,あること","Students learned ""presence"" while reading the article.","生徒たちは記事を読みながら「居ること,あること」を学びました。"
eiken-3-reference,eiken,eiken-3,reference,"言及すること,話に触れること","The speaker used ""reference"" to explain the idea.","話し手は考えを説明するために「言及すること,話に触れること」を使いました。"
eiken-3-parliament,eiken,eiken-3,parliament,"議会,国会","This passage includes ""parliament"" as an important word.","この文章には重要語として「議会,国会」が含まれています。"
eiken-3-violence,eiken,eiken-3,violence,"暴力,乱暴","The class discussed ""violence"" during the lesson.","その授業では「暴力,乱暴」について話し合いました。"
eiken-3-conversation,eiken,eiken-3,conversation,"会話,談話,座談","Learners should understand ""conversation"" in context.","学習者は文脈の中で「会話,談話,座談」を理解する必要があります。"
eiken-3-capacity,eiken,eiken-3,capacity,"収容力,容量,容積","Students learned ""capacity"" while reading the article.","生徒たちは記事を読みながら「収容力,容量,容積」を学びました。"
eiken-3-connection,eiken,eiken-3,connection,"関係,つながり,関係","The speaker used ""connection"" to explain the idea.","話し手は考えを説明するために「関係,つながり,関係」を使いました。"
eiken-3-balance,eiken,eiken-3,balance,"天びん,はかり","This passage includes ""balance"" as an important word.","この文章には重要語として「天びん,はかり」が含まれています。"
eiken-3-intelligence,eiken,eiken-3,intelligence,"知能,知力,理解力","The class discussed ""intelligence"" during the lesson.","その授業では「知能,知力,理解力」について話し合いました。"
eiken-3-appearance,eiken,eiken-3,appearance,"現れること,出現","Learners should understand ""appearance"" in context.","学習者は文脈の中で「現れること,出現」を理解する必要があります。"
eiken-3-function,eiken,eiken-3,function,"働き,機能,役目","Students learned ""function"" while reading the article.","生徒たちは記事を読みながら「働き,機能,役目」を学びました。"
eiken-3-edition,eiken,eiken-3,edition,版,"The speaker used ""edition"" to explain the idea.",話し手は考えを説明するために「版」を使いました。
eiken-3-foundation,eiken,eiken-3,foundation,"設立すること,創立","This passage includes ""foundation"" as an important word.","この文章には重要語として「設立すること,創立」が含まれています。"
eiken-3-authority,eiken,eiken-3,authority,"権威,権力,権限,権能","The class discussed ""authority"" during the lesson.","その授業では「権威,権力,権限,権能」について話し合いました。"
eiken-3-generation,eiken,eiken-3,generation,"同時代の人人,世代","Learners should understand ""generation"" in context.","学習者は文脈の中で「同時代の人人,世代」を理解する必要があります。"
eiken-3-payment,eiken,eiken-3,payment,"支払い,納入","Students learned ""payment"" while reading the article.","生徒たちは記事を読みながら「支払い,納入」を学びました。"
eiken-3-advance,eiken,eiken-3,advance,"前進させる,前に出す","The speaker used ""advance"" to explain the idea.","話し手は考えを説明するために「前進させる,前に出す」を使いました。"
eiken-3-apartment,eiken,eiken-3,apartment,"アパート,1家族分の部屋","This passage includes ""apartment"" as an important word.","この文章には重要語として「アパート,1家族分の部屋」が含まれています。"
eiken-3-confidence,eiken,eiken-3,confidence,"信頼,信用,信任","The class discussed ""confidence"" during the lesson.","その授業では「信頼,信用,信任」について話し合いました。"
eiken-3-identity,eiken,eiken-3,identity,同一であること,"Learners should understand ""identity"" in context.",学習者は文脈の中で「同一であること」を理解する必要があります。
eiken-3-solution,eiken,eiken-3,solution,"解くこと,解明,解決法","Students learned ""solution"" while reading the article.","生徒たちは記事を読みながら「解くこと,解明,解決法」を学びました。"
eiken-3-investment,eiken,eiken-3,investment,"投資すること,出資","The speaker used ""investment"" to explain the idea.","話し手は考えを説明するために「投資すること,出資」を使いました。"
eiken-3-argument,eiken,eiken-3,argument,"論争,口論","This passage includes ""argument"" as an important word.","この文章には重要語として「論争,口論」が含まれています。"
eiken-3-distribution,eiken,eiken-3,distribution,"配分,分配,配布,配達","The class discussed ""distribution"" during the lesson.","その授業では「配分,分配,配布,配達」について話し合いました。"
eiken-3-protection,eiken,eiken-3,protection,"保護すること,守ること","Learners should understand ""protection"" in context.","学習者は文脈の中で「保護すること,守ること」を理解する必要があります。"
eiken-3-distance,eiken,eiken-3,distance,"距離,間隔","Students learned ""distance"" while reading the article.","生徒たちは記事を読みながら「距離,間隔」を学びました。"
eiken-3-location,eiken,eiken-3,location,位置を捜し出すこと,"The speaker used ""location"" to explain the idea.",話し手は考えを説明するために「位置を捜し出すこと」を使いました。
eiken-3-application,eiken,eiken-3,application,"適用,応用","This passage includes ""application"" as an important word.","この文章には重要語として「適用,応用」が含まれています。"
eiken-3-nation,eiken,eiken-3,nation,国民,"The class discussed ""nation"" during the lesson.",その授業では「国民」について話し合いました。
eiken-3-selection,eiken,eiken-3,selection,"選ぶこと,選抜,選出","Learners should understand ""selection"" in context.","学習者は文脈の中で「選ぶこと,選抜,選出」を理解する必要があります。"
eiken-3-equipment,eiken,eiken-3,equipment,備品,"Students learned ""equipment"" while reading the article.",生徒たちは記事を読みながら「備品」を学びました。
eiken-3-comment,eiken,eiken-3,comment,"論評,解説,注釈,意見","The speaker used ""comment"" to explain the idea.","話し手は考えを説明するために「論評,解説,注釈,意見」を使いました。"
eiken-3-agreement,eiken,eiken-3,agreement,"一致,調和,同意","This passage includes ""agreement"" as an important word.","この文章には重要語として「一致,調和,同意」が含まれています。"
eiken-3-reality,eiken,eiken-3,reality,"現実,実在","The class discussed ""reality"" during the lesson.","その授業では「現実,実在」について話し合いました。"
eiken-3-combination,eiken,eiken-3,combination,"結合,組み合わせ","Learners should understand ""combination"" in context.","学習者は文脈の中で「結合,組み合わせ」を理解する必要があります。"
eiken-3-facility,eiken,eiken-3,facility,"容易さ,便利さ","Students learned ""facility"" while reading the article.","生徒たちは記事を読みながら「容易さ,便利さ」を学びました。"
eiken-3-competition,eiken,eiken-3,competition,競争,"The speaker used ""competition"" to explain the idea.",話し手は考えを説明するために「競争」を使いました。
eiken-3-assistance,eiken,eiken-3,assistance,"手伝い,助力","This passage includes ""assistance"" as an important word.","この文章には重要語として「手伝い,助力」が含まれています。"
eiken-3-organization,eiken,eiken-3,organization,"組織化,編成","The class discussed ""organization"" during the lesson.","その授業では「組織化,編成」について話し合いました。"
eiken-3-instance,eiken,eiken-3,instance,"例,実例","Learners should understand ""instance"" in context.","学習者は文脈の中で「例,実例」を理解する必要があります。"
eiken-3-motion,eiken,eiken-3,motion,"動くこと,運動,運行,移動","Students learned ""motion"" while reading the article.","生徒たちは記事を読みながら「動くこと,運動,運行,移動」を学びました。"
eiken-3-direction,eiken,eiken-3,direction,"方向,方角","The speaker used ""direction"" to explain the idea.","話し手は考えを説明するために「方向,方角」を使いました。"
eiken-3-dance,eiken,eiken-3,dance,"踊る,舞う,ダンスをする","This passage includes ""dance"" as an important word.","この文章には重要語として「踊る,舞う,ダンスをする」が含まれています。"
eiken-3-majority,eiken,eiken-3,majority,"大多数,過半数","The class discussed ""majority"" during the lesson.","その授業では「大多数,過半数」について話し合いました。"
eiken-3-insurance,eiken,eiken-3,insurance,"保険, 保険契約","Learners should understand ""insurance"" in context.","学習者は文脈の中で「保険, 保険契約」を理解する必要があります。"
eiken-3-definition,eiken,eiken-3,definition,"定義,語義の記述","Students learned ""definition"" while reading the article.","生徒たちは記事を読みながら「定義,語義の記述」を学びました。"
eiken-3-independence,eiken,eiken-3,independence,"独立,自立,独立心","The speaker used ""independence"" to explain the idea.","話し手は考えを説明するために「独立,自立,独立心」を使いました。"
eiken-3-possibility,eiken,eiken-3,possibility,"可能性,実現性","This passage includes ""possibility"" as an important word.","この文章には重要語として「可能性,実現性」が含まれています。"
eiken-3-opportunity,eiken,eiken-3,opportunity,"機会,好機","The class discussed ""opportunity"" during the lesson.","その授業では「機会,好機」について話し合いました。"
eiken-3-sentence,eiken,eiken-3,sentence,"文,文章","Learners should understand ""sentence"" in context.","学習者は文脈の中で「文,文章」を理解する必要があります。"
eiken-3-opposition,eiken,eiken-3,opposition,"反対すること,反対,対立,抵抗,敵対","Students learned ""opposition"" while reading the article.","生徒たちは記事を読みながら「反対すること,反対,対立,抵抗,敵対」を学びました。"
eiken-3-collection,eiken,eiken-3,collection,"集めること,収集,採集","The speaker used ""collection"" to explain the idea.","話し手は考えを説明するために「集めること,収集,採集」を使いました。"
eiken-3-ability,eiken,eiken-3,ability,"能力,力量","This passage includes ""ability"" as an important word.","この文章には重要語として「能力,力量」が含まれています。"
eiken-3-statement,eiken,eiken-3,statement,声明すること,"The class discussed ""statement"" during the lesson.",その授業では「声明すること」について話し合いました。
eiken-3-movement,eiken,eiken-3,movement,"運動,動き","Learners should understand ""movement"" in context.","学習者は文脈の中で「運動,動き」を理解する必要があります。"
eiken-3-creation,eiken,eiken-3,creation,"創造,創作,創設","Students learned ""creation"" while reading the article.","生徒たちは記事を読みながら「創造,創作,創設」を学びました。"
eiken-3-employment,eiken,eiken-3,employment,雇用,"The speaker used ""employment"" to explain the idea.",話し手は考えを説明するために「雇用」を使いました。
eiken-3-importance,eiken,eiken-3,importance,"重要性,重大さ","This passage includes ""importance"" as an important word.","この文章には重要語として「重要性,重大さ」が含まれています。"
eiken-3-section,eiken,eiken-3,section,"部分,部品","The class discussed ""section"" during the lesson.","その授業では「部分,部品」について話し合いました。"
eiken-3-tournament,eiken,eiken-3,tournament,トーナメント,"Learners should understand ""tournament"" in context.",学習者は文脈の中で「トーナメント」を理解する必要があります。
eiken-3-existence,eiken,eiken-3,existence,"存在,実在","Students learned ""existence"" while reading the article.","生徒たちは記事を読みながら「存在,実在」を学びました。"
