id,axis,level_id,spelling,translation,example,example_translation
toeic-700-proposition,toeic,toeic-700,proposition,"提案,申し出","The team reviewed ""proposition"" before making a decision.","チームは決定前に「提案,申し出」を確認しました。"
toeic-700-payment,toeic,toeic-700,payment,"支払い,納入","The manager used ""payment"" in the monthly report.","マネージャーは月次報告で「支払い,納入」を使いました。"
toeic-700-concern,toeic,toeic-700,concern,"関係する,かかわる,影響する","Employees should understand ""concern"" in business documents.","従業員は業務文書で「関係する,かかわる,影響する」を理解する必要があります。"
toeic-700-schedule,toeic,toeic-700,schedule,"時間表,時刻表","The notice mentioned ""schedule"" for all staff members.","その通知は全スタッフ向けに「時間表,時刻表」に触れていました。"
toeic-700-pool,toeic,toeic-700,pool,水たまり,"The client asked about ""pool"" after the meeting.",顧客は会議後に「水たまり」について尋ねました。
toeic-700-confirmed,toeic,toeic-700,confirmed,"確認された,立証された","The team reviewed ""confirmed"" before making a decision.","チームは決定前に「確認された,立証された」を確認しました。"
toeic-700-paperwork,toeic,toeic-700,paperwork,"書類仕事,文書仕事","The manager used ""paperwork"" in the monthly report.","マネージャーは月次報告で「書類仕事,文書仕事」を使いました。"
toeic-700-supplier,toeic,toeic-700,supplier,"供給者,補充者","Employees should understand ""supplier"" in business documents.","従業員は業務文書で「供給者,補充者」を理解する必要があります。"
toeic-700-profit,toeic,toeic-700,profit,"利益,もうけ,収益","The notice mentioned ""profit"" for all staff members.","その通知は全スタッフ向けに「利益,もうけ,収益」に触れていました。"
toeic-700-crew,toeic,toeic-700,crew,乗組員,"The client asked about ""crew"" after the meeting.",顧客は会議後に「乗組員」について尋ねました。
toeic-700-marketplace,toeic,toeic-700,marketplace,市の開かれる広場,"The team reviewed ""marketplace"" before making a decision.",チームは決定前に「市の開かれる広場」を確認しました。
toeic-700-taxation,toeic,toeic-700,taxation,"課税,徴税","The manager used ""taxation"" in the monthly report.","マネージャーは月次報告で「課税,徴税」を使いました。"
toeic-700-vendor,toeic,toeic-700,vendor,"売る人,行商人","Employees should understand ""vendor"" in business documents.","従業員は業務文書で「売る人,行商人」を理解する必要があります。"
toeic-700-forge,toeic,toeic-700,forge,炉,"The notice mentioned ""forge"" for all staff members.",その通知は全スタッフ向けに「炉」に触れていました。
toeic-700-supermarket,toeic,toeic-700,supermarket,スーパーマーケット,"The client asked about ""supermarket"" after the meeting.",顧客は会議後に「スーパーマーケット」について尋ねました。
toeic-700-accountant,toeic,toeic-700,accountant,"会計係,会計士,計理士","The team reviewed ""accountant"" before making a decision.","チームは決定前に「会計係,会計士,計理士」を確認しました。"
toeic-700-retailer,toeic,toeic-700,retailer,小売り商人,"The manager used ""retailer"" in the monthly report.",マネージャーは月次報告で「小売り商人」を使いました。
toeic-700-bankrupt,toeic,toeic-700,bankrupt,"破産者,支払い不能債務者","Employees should understand ""bankrupt"" in business documents.","従業員は業務文書で「破産者,支払い不能債務者」を理解する必要があります。"
toeic-700-patron,toeic,toeic-700,patron,"後援者,保護者,パトロール","The notice mentioned ""patron"" for all staff members.","その通知は全スタッフ向けに「後援者,保護者,パトロール」に触れていました。"
toeic-700-bilateral,toeic,toeic-700,bilateral,"両側のある,左右同形の","The client asked about ""bilateral"" after the meeting.","顧客は会議後に「両側のある,左右同形の」について尋ねました。"
toeic-700-disadvantage,toeic,toeic-700,disadvantage,不利な立場,"The team reviewed ""disadvantage"" before making a decision.",チームは決定前に「不利な立場」を確認しました。
toeic-700-insured,toeic,toeic-700,insured,保険をかけている,"The manager used ""insured"" in the monthly report.",マネージャーは月次報告で「保険をかけている」を使いました。
toeic-700-mart,toeic,toeic-700,mart,"市場,店","Employees should understand ""mart"" in business documents.","従業員は業務文書で「市場,店」を理解する必要があります。"
toeic-700-takeover,toeic,toeic-700,takeover,"奪取,接収","The notice mentioned ""takeover"" for all staff members.","その通知は全スタッフ向けに「奪取,接収」に触れていました。"
toeic-700-consortium,toeic,toeic-700,consortium,"資本連合,企業連合","The client asked about ""consortium"" after the meeting.","顧客は会議後に「資本連合,企業連合」について尋ねました。"
toeic-700-freelance,toeic,toeic-700,freelance,自由契約者,"The team reviewed ""freelance"" before making a decision.",チームは決定前に「自由契約者」を確認しました。
toeic-700-fixture,toeic,toeic-700,fixture,付属設備,"The manager used ""fixture"" in the monthly report.",マネージャーは月次報告で「付属設備」を使いました。
toeic-700-incompetent,toeic,toeic-700,incompetent,"無能な,無力な","Employees should understand ""incompetent"" in business documents.","従業員は業務文書で「無能な,無力な」を理解する必要があります。"
toeic-700-mileage,toeic,toeic-700,mileage,総マイル数,"The notice mentioned ""mileage"" for all staff members.",その通知は全スタッフ向けに「総マイル数」に触れていました。
toeic-700-salesman,toeic,toeic-700,salesman,"男子店員,販売係","The client asked about ""salesman"" after the meeting.","顧客は会議後に「男子店員,販売係」について尋ねました。"
toeic-700-attendant,toeic,toeic-700,attendant,付き添いの,"The team reviewed ""attendant"" before making a decision.",チームは決定前に「付き添いの」を確認しました。
toeic-700-farmer,toeic,toeic-700,farmer,"農場経営者,農場主","The manager used ""farmer"" in the monthly report.","マネージャーは月次報告で「農場経営者,農場主」を使いました。"
toeic-700-portfolio,toeic,toeic-700,portfolio,"折りかばん,書類かばん","Employees should understand ""portfolio"" in business documents.","従業員は業務文書で「折りかばん,書類かばん」を理解する必要があります。"
toeic-700-productivity,toeic,toeic-700,productivity,"生産力,生産性","The notice mentioned ""productivity"" for all staff members.","その通知は全スタッフ向けに「生産力,生産性」に触れていました。"
toeic-700-protocol,toeic,toeic-700,protocol,外交儀礼,"The client asked about ""protocol"" after the meeting.",顧客は会議後に「外交儀礼」について尋ねました。
toeic-700-yield,toeic,toeic-700,yield,"産出する,生ずる","The team reviewed ""yield"" before making a decision.","チームは決定前に「産出する,生ずる」を確認しました。"
toeic-700-tackle,toeic,toeic-700,tackle,"道具,装具","The manager used ""tackle"" in the monthly report.","マネージャーは月次報告で「道具,装具」を使いました。"
toeic-700-sheriff,toeic,toeic-700,sheriff,または都市の)長官,"Employees should understand ""sheriff"" in business documents.",従業員は業務文書で「または都市の)長官」を理解する必要があります。
toeic-700-satisfaction,toeic,toeic-700,satisfaction,満足させること,"The notice mentioned ""satisfaction"" for all staff members.",その通知は全スタッフ向けに「満足させること」に触れていました。
toeic-700-binding,toeic,toeic-700,binding,"義務的な,拘束力ある","The client asked about ""binding"" after the meeting.","顧客は会議後に「義務的な,拘束力ある」について尋ねました。"
toeic-700-manhattan,toeic,toeic-700,manhattan,マンハッタン区,"The team reviewed ""manhattan"" before making a decision.",チームは決定前に「マンハッタン区」を確認しました。
toeic-700-determination,toeic,toeic-700,determination,"決心,決意,決断力","The manager used ""determination"" in the monthly report.","マネージャーは月次報告で「決心,決意,決断力」を使いました。"
toeic-700-unfair,toeic,toeic-700,unfair,"不公平な,不当な,かたよった","Employees should understand ""unfair"" in business documents.","従業員は業務文書で「不公平な,不当な,かたよった」を理解する必要があります。"
toeic-700-tragedy,toeic,toeic-700,tragedy,悲劇,"The notice mentioned ""tragedy"" for all staff members.",その通知は全スタッフ向けに「悲劇」に触れていました。
toeic-700-acquire,toeic,toeic-700,acquire,"習得する,身につける","The client asked about ""acquire"" after the meeting.","顧客は会議後に「習得する,身につける」について尋ねました。"
toeic-700-bend,toeic,toeic-700,bend,を曲げる,"The team reviewed ""bend"" before making a decision.",チームは決定前に「を曲げる」を確認しました。
toeic-700-lease,toeic,toeic-700,lease,"借地契約,借地権","The manager used ""lease"" in the monthly report.","マネージャーは月次報告で「借地契約,借地権」を使いました。"
toeic-700-cheers,toeic,toeic-700,cheers,乾杯,"Employees should understand ""cheers"" in business documents.",従業員は業務文書で「乾杯」を理解する必要があります。
toeic-700-combine,toeic,toeic-700,combine,"結合する,合同する","The notice mentioned ""combine"" for all staff members.","その通知は全スタッフ向けに「結合する,合同する」に触れていました。"
toeic-700-homework,toeic,toeic-700,homework,"宿題,学庭学習","The client asked about ""homework"" after the meeting.","顧客は会議後に「宿題,学庭学習」について尋ねました。"
toeic-700-cinema,toeic,toeic-700,cinema,映画館,"The team reviewed ""cinema"" before making a decision.",チームは決定前に「映画館」を確認しました。
toeic-700-aviation,toeic,toeic-700,aviation,"飛行,航空","The manager used ""aviation"" in the monthly report.","マネージャーは月次報告で「飛行,航空」を使いました。"
toeic-700-attendance,toeic,toeic-700,attendance,"出席,参列","Employees should understand ""attendance"" in business documents.","従業員は業務文書で「出席,参列」を理解する必要があります。"
toeic-700-profession,toeic,toeic-700,profession,専門職,"The notice mentioned ""profession"" for all staff members.",その通知は全スタッフ向けに「専門職」に触れていました。
toeic-700-prospect,toeic,toeic-700,prospect,"光景,眺め","The client asked about ""prospect"" after the meeting.","顧客は会議後に「光景,眺め」について尋ねました。"
toeic-700-reportedly,toeic,toeic-700,reportedly,伝えられるところによれば…とのこと,"The team reviewed ""reportedly"" before making a decision.",チームは決定前に「伝えられるところによれば…とのこと」を確認しました。
toeic-700-skilled,toeic,toeic-700,skilled,"熟練した,特殊技術を持った","The manager used ""skilled"" in the monthly report.","マネージャーは月次報告で「熟練した,特殊技術を持った」を使いました。"
toeic-700-sterling,toeic,toeic-700,sterling,"英貨の,ポンドの","Employees should understand ""sterling"" in business documents.","従業員は業務文書で「英貨の,ポンドの」を理解する必要があります。"
toeic-700-restore,toeic,toeic-700,restore,"復活させる,回復させる,復帰させる","The notice mentioned ""restore"" for all staff members.","その通知は全スタッフ向けに「復活させる,回復させる,復帰させる」に触れていました。"
toeic-700-visa,toeic,toeic-700,visa,"査証,ビザ,入国出国許可","The client asked about ""visa"" after the meeting.","顧客は会議後に「査証,ビザ,入国出国許可」について尋ねました。"
toeic-700-appreciation,toeic,toeic-700,appreciation,"正しく認識すること,識別,評価","The team reviewed ""appreciation"" before making a decision.","チームは決定前に「正しく認識すること,識別,評価」を確認しました。"
toeic-700-dive,toeic,toeic-700,dive,頭から飛び込む,"The manager used ""dive"" in the monthly report.",マネージャーは月次報告で「頭から飛び込む」を使いました。
toeic-700-governing,toeic,toeic-700,governing,"統治する,管理する","Employees should understand ""governing"" in business documents.","従業員は業務文書で「統治する,管理する」を理解する必要があります。"
toeic-700-collapse,toeic,toeic-700,collapse,"つぶれる,陥没する","The notice mentioned ""collapse"" for all staff members.","その通知は全スタッフ向けに「つぶれる,陥没する」に触れていました。"
toeic-700-ceiling,toeic,toeic-700,ceiling,天井,"The client asked about ""ceiling"" after the meeting.",顧客は会議後に「天井」について尋ねました。
toeic-700-cancel,toeic,toeic-700,cancel,"を取り消す,無効にする","The team reviewed ""cancel"" before making a decision.","チームは決定前に「を取り消す,無効にする」を確認しました。"
toeic-700-pursuit,toeic,toeic-700,pursuit,"追うこと,追跡","The manager used ""pursuit"" in the monthly report.","マネージャーは月次報告で「追うこと,追跡」を使いました。"
toeic-700-assignment,toeic,toeic-700,assignment,割り当てられた仕事,"Employees should understand ""assignment"" in business documents.",従業員は業務文書で「割り当てられた仕事」を理解する必要があります。
toeic-700-acknowledge,toeic,toeic-700,acknowledge,"認める,承認する","The notice mentioned ""acknowledge"" for all staff members.","その通知は全スタッフ向けに「認める,承認する」に触れていました。"
toeic-700-tobacco,toeic,toeic-700,tobacco,タバコの木,"The client asked about ""tobacco"" after the meeting.",顧客は会議後に「タバコの木」について尋ねました。
toeic-700-bankruptcy,toeic,toeic-700,bankruptcy,"破産,倒産","The team reviewed ""bankruptcy"" before making a decision.","チームは決定前に「破産,倒産」を確認しました。"
toeic-700-overnight,toeic,toeic-700,overnight,"一晩じゅう,夜通し","The manager used ""overnight"" in the monthly report.","マネージャーは月次報告で「一晩じゅう,夜通し」を使いました。"
toeic-700-grip,toeic,toeic-700,grip,しっかり握ること,"Employees should understand ""grip"" in business documents.",従業員は業務文書で「しっかり握ること」を理解する必要があります。
toeic-700-preference,toeic,toeic-700,preference,好み,"The notice mentioned ""preference"" for all staff members.",その通知は全スタッフ向けに「好み」に触れていました。
toeic-700-boot,toeic,toeic-700,boot,長ぐつ,"The client asked about ""boot"" after the meeting.",顧客は会議後に「長ぐつ」について尋ねました。
toeic-700-adopt,toeic,toeic-700,adopt,"を取り入れる,採用する","The team reviewed ""adopt"" before making a decision.","チームは決定前に「を取り入れる,採用する」を確認しました。"
toeic-700-wireless,toeic,toeic-700,wireless,"無線,無線電信","The manager used ""wireless"" in the monthly report.","マネージャーは月次報告で「無線,無線電信」を使いました。"
toeic-700-transit,toeic,toeic-700,transit,"通過,通行","Employees should understand ""transit"" in business documents.","従業員は業務文書で「通過,通行」を理解する必要があります。"
toeic-700-tourist,toeic,toeic-700,tourist,"旅行者,観光客","The notice mentioned ""tourist"" for all staff members.","その通知は全スタッフ向けに「旅行者,観光客」に触れていました。"
toeic-700-privilege,toeic,toeic-700,privilege,"特権,特典,恩典,恩恵","The client asked about ""privilege"" after the meeting.","顧客は会議後に「特権,特典,恩典,恩恵」について尋ねました。"
toeic-700-fitting,toeic,toeic-700,fitting,適切な,"The team reviewed ""fitting"" before making a decision.",チームは決定前に「適切な」を確認しました。
toeic-700-jerusalem,toeic,toeic-700,jerusalem,エルサレム,"The manager used ""jerusalem"" in the monthly report.",マネージャーは月次報告で「エルサレム」を使いました。
toeic-700-provider,toeic,toeic-700,provider,供給者,"Employees should understand ""provider"" in business documents.",従業員は業務文書で「供給者」を理解する必要があります。
toeic-700-advise,toeic,toeic-700,advise,"にを忠告する,助言する,すすめる","The notice mentioned ""advise"" for all staff members.","その通知は全スタッフ向けに「にを忠告する,助言する,すすめる」に触れていました。"
toeic-700-snap,toeic,toeic-700,snap,"パチンと音をたてる・ポキッと折れる,プツンと切れる・パチンと音をたて...","The client asked about ""snap"" after the meeting.","顧客は会議後に「パチンと音をたてる・ポキッと折れる,プツンと切れる・パチンと音をたて...」について尋ねました。"
toeic-700-slavery,toeic,toeic-700,slavery,奴隷制度,"The team reviewed ""slavery"" before making a decision.",チームは決定前に「奴隷制度」を確認しました。
toeic-700-legally,toeic,toeic-700,legally,"法律上,法律的に","The manager used ""legally"" in the monthly report.","マネージャーは月次報告で「法律上,法律的に」を使いました。"
toeic-700-holder,toeic,toeic-700,holder,"保持者,所持者","Employees should understand ""holder"" in business documents.","従業員は業務文書で「保持者,所持者」を理解する必要があります。"
toeic-700-clinic,toeic,toeic-700,clinic,臨床講義,"The notice mentioned ""clinic"" for all staff members.",その通知は全スタッフ向けに「臨床講義」に触れていました。
toeic-700-surrender,toeic,toeic-700,surrender,"引き渡す,明け渡す","The client asked about ""surrender"" after the meeting.","顧客は会議後に「引き渡す,明け渡す」について尋ねました。"
toeic-700-tender,toeic,toeic-700,tender,"世話をする人,看護人","The team reviewed ""tender"" before making a decision.","チームは決定前に「世話をする人,看護人」を確認しました。"
toeic-700-approve,toeic,toeic-700,approve,"をよいと認める,に賛成する","The manager used ""approve"" in the monthly report.","マネージャーは月次報告で「をよいと認める,に賛成する」を使いました。"
toeic-700-architect,toeic,toeic-700,architect,"建築家,建築技師","Employees should understand ""architect"" in business documents.","従業員は業務文書で「建築家,建築技師」を理解する必要があります。"
toeic-700-productive,toeic,toeic-700,productive,"生産的な,好ましい結果を生み出す","The notice mentioned ""productive"" for all staff members.","その通知は全スタッフ向けに「生産的な,好ましい結果を生み出す」に触れていました。"
toeic-700-confirmation,toeic,toeic-700,confirmation,確認,"The client asked about ""confirmation"" after the meeting.",顧客は会議後に「確認」について尋ねました。
toeic-700-permit,toeic,toeic-700,permit,許可する,"The team reviewed ""permit"" before making a decision.",チームは決定前に「許可する」を確認しました。
toeic-700-employer,toeic,toeic-700,employer,"雇い主,雇用者","The manager used ""employer"" in the monthly report.","マネージャーは月次報告で「雇い主,雇用者」を使いました。"
toeic-700-custody,toeic,toeic-700,custody,"管理,保管,保護","Employees should understand ""custody"" in business documents.","従業員は業務文書で「管理,保管,保護」を理解する必要があります。"
toeic-700-suggestion,toeic,toeic-700,suggestion,"提案,提案すること","The notice mentioned ""suggestion"" for all staff members.","その通知は全スタッフ向けに「提案,提案すること」に触れていました。"
toeic-700-administrator,toeic,toeic-700,administrator,"為政者,行政官","The client asked about ""administrator"" after the meeting.","顧客は会議後に「為政者,行政官」について尋ねました。"
toeic-700-assumption,toeic,toeic-700,assumption,引き受けること,"The team reviewed ""assumption"" before making a decision.",チームは決定前に「引き受けること」を確認しました。
toeic-700-assured,toeic,toeic-700,assured,"保証された,確実な","The manager used ""assured"" in the monthly report.","マネージャーは月次報告で「保証された,確実な」を使いました。"
toeic-700-drain,toeic,toeic-700,drain,から排出する,"Employees should understand ""drain"" in business documents.",従業員は業務文書で「から排出する」を理解する必要があります。
toeic-700-ethical,toeic,toeic-700,ethical,"倫理の,道徳の","The notice mentioned ""ethical"" for all staff members.","その通知は全スタッフ向けに「倫理の,道徳の」に触れていました。"
toeic-700-suspension,toeic,toeic-700,suspension,"つるすこと,つるされた状態","The client asked about ""suspension"" after the meeting.","顧客は会議後に「つるすこと,つるされた状態」について尋ねました。"
toeic-700-submission,toeic,toeic-700,submission,"服従,屈服,降伏","The team reviewed ""submission"" before making a decision.","チームは決定前に「服従,屈服,降伏」を確認しました。"
toeic-700-accommodation,toeic,toeic-700,accommodation,宿泊,"The manager used ""accommodation"" in the monthly report.",マネージャーは月次報告で「宿泊」を使いました。
toeic-700-assure,toeic,toeic-700,assure,"に確信させる,保証する,分からせて安心させる","Employees should understand ""assure"" in business documents.","従業員は業務文書で「に確信させる,保証する,分からせて安心させる」を理解する必要があります。"
toeic-700-destination,toeic,toeic-700,destination,"目的地,行き先","The notice mentioned ""destination"" for all staff members.","その通知は全スタッフ向けに「目的地,行き先」に触れていました。"
toeic-700-deposit,toeic,toeic-700,deposit,"を預ける,を預金する","The client asked about ""deposit"" after the meeting.","顧客は会議後に「を預ける,を預金する」について尋ねました。"
toeic-700-compact,toeic,toeic-700,compact,"ぎっしり詰まった,目詰んだ,緊密な","The team reviewed ""compact"" before making a decision.","チームは決定前に「ぎっしり詰まった,目詰んだ,緊密な」を確認しました。"
toeic-700-expertise,toeic,toeic-700,expertise,専門技術,"The manager used ""expertise"" in the monthly report.",マネージャーは月次報告で「専門技術」を使いました。
toeic-700-grocery,toeic,toeic-700,grocery,食料品店,"Employees should understand ""grocery"" in business documents.",従業員は業務文書で「食料品店」を理解する必要があります。
toeic-700-tribute,toeic,toeic-700,tribute,感謝の印,"The notice mentioned ""tribute"" for all staff members.",その通知は全スタッフ向けに「感謝の印」に触れていました。
toeic-700-garage,toeic,toeic-700,garage,車庫,"The client asked about ""garage"" after the meeting.",顧客は会議後に「車庫」について尋ねました。
toeic-700-forgive,toeic,toeic-700,forgive,"を許す,大目に見る","The team reviewed ""forgive"" before making a decision.","チームは決定前に「を許す,大目に見る」を確認しました。"
toeic-700-accomplish,toeic,toeic-700,accomplish,"を成し遂げる,仕上げる","The manager used ""accomplish"" in the monthly report.","マネージャーは月次報告で「を成し遂げる,仕上げる」を使いました。"
toeic-700-declare,toeic,toeic-700,declare,"宣言する,告示する,公表する","Employees should understand ""declare"" in business documents.","従業員は業務文書で「宣言する,告示する,公表する」を理解する必要があります。"
toeic-700-filing,toeic,toeic-700,filing,"とじ込み,書類整理","The notice mentioned ""filing"" for all staff members.","その通知は全スタッフ向けに「とじ込み,書類整理」に触れていました。"
toeic-700-pursue,toeic,toeic-700,pursue,"を追う,追跡する","The client asked about ""pursue"" after the meeting.","顧客は会議後に「を追う,追跡する」について尋ねました。"
toeic-700-offense,toeic,toeic-700,offense,罪,"The team reviewed ""offense"" before making a decision.",チームは決定前に「罪」を確認しました。
toeic-700-instrument,toeic,toeic-700,instrument,"器具,器械,計器・楽器)","The manager used ""instrument"" in the monthly report.","マネージャーは月次報告で「器具,器械,計器・楽器)」を使いました。"
toeic-700-guardian,toeic,toeic-700,guardian,"保護者,監視人,管理者","Employees should understand ""guardian"" in business documents.","従業員は業務文書で「保護者,監視人,管理者」を理解する必要があります。"
toeic-700-announce,toeic,toeic-700,announce,"発表する,公表する","The notice mentioned ""announce"" for all staff members.","その通知は全スタッフ向けに「発表する,公表する」に触れていました。"
toeic-700-utility,toeic,toeic-700,utility,役に立つこと,"The client asked about ""utility"" after the meeting.",顧客は会議後に「役に立つこと」について尋ねました。
toeic-700-airline,toeic,toeic-700,airline,航空会社,"The team reviewed ""airline"" before making a decision.",チームは決定前に「航空会社」を確認しました。
toeic-700-concentration,toeic,toeic-700,concentration,集中,"The manager used ""concentration"" in the monthly report.",マネージャーは月次報告で「集中」を使いました。
toeic-700-submit,toeic,toeic-700,submit,"屈服する,服従する","Employees should understand ""submit"" in business documents.","従業員は業務文書で「屈服する,服従する」を理解する必要があります。"
toeic-700-lineup,toeic,toeic-700,lineup,選手の陣容,"The notice mentioned ""lineup"" for all staff members.",その通知は全スタッフ向けに「選手の陣容」に触れていました。
toeic-700-pipeline,toeic,toeic-700,pipeline,輸送パイプ,"The client asked about ""pipeline"" after the meeting.",顧客は会議後に「輸送パイプ」について尋ねました。
toeic-700-placement,toeic,toeic-700,placement,"置くこと,配置","The team reviewed ""placement"" before making a decision.","チームは決定前に「置くこと,配置」を確認しました。"
toeic-700-intent,toeic,toeic-700,intent,"意図,目的","The manager used ""intent"" in the monthly report.","マネージャーは月次報告で「意図,目的」を使いました。"
toeic-700-yorkshire,toeic,toeic-700,yorkshire,ヨークシャー,"Employees should understand ""yorkshire"" in business documents.",従業員は業務文書で「ヨークシャー」を理解する必要があります。
toeic-700-buyer,toeic,toeic-700,buyer,"買い手,購入者","The notice mentioned ""buyer"" for all staff members.","その通知は全スタッフ向けに「買い手,購入者」に触れていました。"
toeic-700-container,toeic,toeic-700,container,"容器,入れ物","The client asked about ""container"" after the meeting.","顧客は会議後に「容器,入れ物」について尋ねました。"
toeic-700-harvest,toeic,toeic-700,harvest,"収穫,取り入れ","The team reviewed ""harvest"" before making a decision.","チームは決定前に「収穫,取り入れ」を確認しました。"
toeic-700-recover,toeic,toeic-700,recover,再びおおう,"The manager used ""recover"" in the monthly report.",マネージャーは月次報告で「再びおおう」を使いました。
toeic-700-loop,toeic,toeic-700,loop,輪・輪状のもの,"Employees should understand ""loop"" in business documents.",従業員は業務文書で「輪・輪状のもの」を理解する必要があります。
toeic-700-ranch,toeic,toeic-700,ranch,大牧場,"The notice mentioned ""ranch"" for all staff members.",その通知は全スタッフ向けに「大牧場」に触れていました。
toeic-700-default,toeic,toeic-700,default,"不履行,怠慢","The client asked about ""default"" after the meeting.","顧客は会議後に「不履行,怠慢」について尋ねました。"
toeic-700-summit,toeic,toeic-700,summit,頂上,"The team reviewed ""summit"" before making a decision.",チームは決定前に「頂上」を確認しました。
toeic-700-seal,toeic,toeic-700,seal,アザラシ,"The manager used ""seal"" in the monthly report.",マネージャーは月次報告で「アザラシ」を使いました。
toeic-700-consultation,toeic,toeic-700,consultation,"相談,協議","Employees should understand ""consultation"" in business documents.","従業員は業務文書で「相談,協議」を理解する必要があります。"
toeic-700-convenience,toeic,toeic-700,convenience,"都合のよいこと,便利,便宜・便利なもの","The notice mentioned ""convenience"" for all staff members.","その通知は全スタッフ向けに「都合のよいこと,便利,便宜・便利なもの」に触れていました。"
toeic-700-disappointing,toeic,toeic-700,disappointing,"失望させるような,意外につまらない","The client asked about ""disappointing"" after the meeting.","顧客は会議後に「失望させるような,意外につまらない」について尋ねました。"
toeic-700-equity,toeic,toeic-700,equity,"公平,公正,無私","The team reviewed ""equity"" before making a decision.","チームは決定前に「公平,公正,無私」を確認しました。"
toeic-700-ferry,toeic,toeic-700,ferry,"渡し船,連絡船,連絡船の便","The manager used ""ferry"" in the monthly report.","マネージャーは月次報告で「渡し船,連絡船,連絡船の便」を使いました。"
toeic-700-craft,toeic,toeic-700,craft,"技能,技巧","Employees should understand ""craft"" in business documents.","従業員は業務文書で「技能,技巧」を理解する必要があります。"
toeic-700-collective,toeic,toeic-700,collective,"集めた,収集された","The notice mentioned ""collective"" for all staff members.","その通知は全スタッフ向けに「集めた,収集された」に触れていました。"
toeic-700-affair,toeic,toeic-700,affair,"事,事柄","The client asked about ""affair"" after the meeting.","顧客は会議後に「事,事柄」について尋ねました。"
toeic-700-slave,toeic,toeic-700,slave,奴隷,"The team reviewed ""slave"" before making a decision.",チームは決定前に「奴隷」を確認しました。
toeic-700-ruin,toeic,toeic-700,ruin,"破滅,崩壊,没落","The manager used ""ruin"" in the monthly report.","マネージャーは月次報告で「破滅,崩壊,没落」を使いました。"
toeic-700-laboratory,toeic,toeic-700,laboratory,"実験室,研究室,試験室","Employees should understand ""laboratory"" in business documents.","従業員は業務文書で「実験室,研究室,試験室」を理解する必要があります。"
toeic-700-rider,toeic,toeic-700,rider,"乗る人,乗り手","The notice mentioned ""rider"" for all staff members.","その通知は全スタッフ向けに「乗る人,乗り手」に触れていました。"
toeic-700-arsenal,toeic,toeic-700,arsenal,兵器庫,"The client asked about ""arsenal"" after the meeting.",顧客は会議後に「兵器庫」について尋ねました。
toeic-700-disappointment,toeic,toeic-700,disappointment,"失望,落胆,期待はずれ","The team reviewed ""disappointment"" before making a decision.","チームは決定前に「失望,落胆,期待はずれ」を確認しました。"
toeic-700-nursing,toeic,toeic-700,nursing,養育する,"The manager used ""nursing"" in the monthly report.",マネージャーは月次報告で「養育する」を使いました。
toeic-700-reward,toeic,toeic-700,reward,"報酬,お礼,ほうび","Employees should understand ""reward"" in business documents.","従業員は業務文書で「報酬,お礼,ほうび」を理解する必要があります。"
toeic-700-premium,toeic,toeic-700,premium,"無料提供品,値引き品,おまけ","The notice mentioned ""premium"" for all staff members.","その通知は全スタッフ向けに「無料提供品,値引き品,おまけ」に触れていました。"
toeic-700-crude,toeic,toeic-700,crude,"天然のままの,未加工の","The client asked about ""crude"" after the meeting.","顧客は会議後に「天然のままの,未加工の」について尋ねました。"
toeic-700-compensation,toeic,toeic-700,compensation,"償い,代償,埋め合わせ","The team reviewed ""compensation"" before making a decision.","チームは決定前に「償い,代償,埋め合わせ」を確認しました。"
toeic-700-boom,toeic,toeic-700,boom,とどろく,"The manager used ""boom"" in the monthly report.",マネージャーは月次報告で「とどろく」を使いました。
toeic-700-swing,toeic,toeic-700,swing,"振る,揺り動かす","Employees should understand ""swing"" in business documents.","従業員は業務文書で「振る,揺り動かす」を理解する必要があります。"
toeic-700-outlet,toeic,toeic-700,outlet,"出口,はけ口","The notice mentioned ""outlet"" for all staff members.","その通知は全スタッフ向けに「出口,はけ口」に触れていました。"
toeic-700-prescription,toeic,toeic-700,prescription,指示すること,"The client asked about ""prescription"" after the meeting.",顧客は会議後に「指示すること」について尋ねました。
toeic-700-commonwealth,toeic,toeic-700,commonwealth,"国民,国家","The team reviewed ""commonwealth"" before making a decision.","チームは決定前に「国民,国家」を確認しました。"
toeic-700-clause,toeic,toeic-700,clause,節,"The manager used ""clause"" in the monthly report.",マネージャーは月次報告で「節」を使いました。
toeic-700-entrepreneur,toeic,toeic-700,entrepreneur,企業家,"Employees should understand ""entrepreneur"" in business documents.",従業員は業務文書で「企業家」を理解する必要があります。
toeic-700-ought,toeic,toeic-700,ought,"すべきである,するのが当然である","The notice mentioned ""ought"" for all staff members.","その通知は全スタッフ向けに「すべきである,するのが当然である」に触れていました。"
toeic-700-discount,toeic,toeic-700,discount,割引,"The client asked about ""discount"" after the meeting.",顧客は会議後に「割引」について尋ねました。
toeic-700-detroit,toeic,toeic-700,detroit,デトロイト,"The team reviewed ""detroit"" before making a decision.",チームは決定前に「デトロイト」を確認しました。
toeic-700-propose,toeic,toeic-700,propose,"提案する,申し出る","The manager used ""propose"" in the monthly report.","マネージャーは月次報告で「提案する,申し出る」を使いました。"
toeic-700-cant,toeic,toeic-700,cant,"偽善的な言葉づかい,うわべだけの言葉,から念仏","Employees should understand ""cant"" in business documents.","従業員は業務文書で「偽善的な言葉づかい,うわべだけの言葉,から念仏」を理解する必要があります。"
