id,axis,level_id,spelling,translation,example,example_translation
toeic-990-appointee,toeic,toeic-990,appointee,任命された人,"The notice mentioned ""appointee"" for all staff members.",その通知は全スタッフ向けに「任命された人」に触れていました。
toeic-990-salesperson,toeic,toeic-990,salesperson,販売員,"The client asked about ""salesperson"" after the meeting.",顧客は会議後に「販売員」について尋ねました。
toeic-990-devolve,toeic,toeic-990,devolve,をゆだねる,"The team reviewed ""devolve"" before making a decision.",チームは決定前に「をゆだねる」を確認しました。
toeic-990-subcontractor,toeic,toeic-990,subcontractor,"下請人,下請契約者","The manager used ""subcontractor"" in the monthly report.","マネージャーは月次報告で「下請人,下請契約者」を使いました。"
toeic-990-deserter,toeic,toeic-990,deserter,義務を放棄する者,"Employees should understand ""deserter"" in business documents.",従業員は業務文書で「義務を放棄する者」を理解する必要があります。
toeic-990-caretaker,toeic,toeic-990,caretaker,管理人,"The notice mentioned ""caretaker"" for all staff members.",その通知は全スタッフ向けに「管理人」に触れていました。
toeic-990-mayhem,toeic,toeic-990,mayhem,身体傷害,"The client asked about ""mayhem"" after the meeting.",顧客は会議後に「身体傷害」について尋ねました。
toeic-990-patronage,toeic,toeic-990,patronage,"後援,保護,奨励","The team reviewed ""patronage"" before making a decision.","チームは決定前に「後援,保護,奨励」を確認しました。"
toeic-990-recognizable,toeic,toeic-990,recognizable,見覚えがある,"The manager used ""recognizable"" in the monthly report.",マネージャーは月次報告で「見覚えがある」を使いました。
toeic-990-instrumentation,toeic,toeic-990,instrumentation,器楽編法,"Employees should understand ""instrumentation"" in business documents.",従業員は業務文書で「器楽編法」を理解する必要があります。
toeic-990-estimation,toeic,toeic-990,estimation,判断,"The notice mentioned ""estimation"" for all staff members.",その通知は全スタッフ向けに「判断」に触れていました。
toeic-990-disconnect,toeic,toeic-990,disconnect,の関係を絶つ,"The client asked about ""disconnect"" after the meeting.",顧客は会議後に「の関係を絶つ」について尋ねました。
toeic-990-deprivation,toeic,toeic-990,deprivation,はく奪,"The team reviewed ""deprivation"" before making a decision.",チームは決定前に「はく奪」を確認しました。
toeic-990-contraction,toeic,toeic-990,contraction,"収縮,短縮","The manager used ""contraction"" in the monthly report.","マネージャーは月次報告で「収縮,短縮」を使いました。"
toeic-990-consultancy,toeic,toeic-990,consultancy,コンサルタント業務,"Employees should understand ""consultancy"" in business documents.",従業員は業務文書で「コンサルタント業務」を理解する必要があります。
toeic-990-fulfillment,toeic,toeic-990,fulfillment,遂行,"The notice mentioned ""fulfillment"" for all staff members.",その通知は全スタッフ向けに「遂行」に触れていました。
toeic-990-voucher,toeic,toeic-990,voucher,"証書,受領証・証拠物件","The client asked about ""voucher"" after the meeting.","顧客は会議後に「証書,受領証・証拠物件」について尋ねました。"
toeic-990-orderly,toeic,toeic-990,orderly,"整頓された,整然とした","The team reviewed ""orderly"" before making a decision.","チームは決定前に「整頓された,整然とした」を確認しました。"
toeic-990-rewrite,toeic,toeic-990,rewrite,書き直す,"The manager used ""rewrite"" in the monthly report.",マネージャーは月次報告で「書き直す」を使いました。
toeic-990-repayment,toeic,toeic-990,repayment,"返済,返礼","Employees should understand ""repayment"" in business documents.","従業員は業務文書で「返済,返礼」を理解する必要があります。"
toeic-990-sapphire,toeic,toeic-990,sapphire,"サファイア,青玉","The notice mentioned ""sapphire"" for all staff members.","その通知は全スタッフ向けに「サファイア,青玉」に触れていました。"
toeic-990-solvent,toeic,toeic-990,solvent,支払い能力がある,"The client asked about ""solvent"" after the meeting.",顧客は会議後に「支払い能力がある」について尋ねました。
toeic-990-connector,toeic,toeic-990,connector,"接続子,接続器","The team reviewed ""connector"" before making a decision.","チームは決定前に「接続子,接続器」を確認しました。"
toeic-990-enact,toeic,toeic-990,enact,を制定する,"The manager used ""enact"" in the monthly report.",マネージャーは月次報告で「を制定する」を使いました。
toeic-990-revise,toeic,toeic-990,revise,"を改訂する,修正する","Employees should understand ""revise"" in business documents.","従業員は業務文書で「を改訂する,修正する」を理解する必要があります。"
toeic-990-retrospective,toeic,toeic-990,retrospective,"回顧的な,回想の","The notice mentioned ""retrospective"" for all staff members.","その通知は全スタッフ向けに「回顧的な,回想の」に触れていました。"
toeic-990-expiration,toeic,toeic-990,expiration,"満了,終結","The client asked about ""expiration"" after the meeting.","顧客は会議後に「満了,終結」について尋ねました。"
toeic-990-concede,toeic,toeic-990,concede,真実と認める,"The team reviewed ""concede"" before making a decision.",チームは決定前に「真実と認める」を確認しました。
toeic-990-anchorage,toeic,toeic-990,anchorage,"停泊地,投びょう地","The manager used ""anchorage"" in the monthly report.","マネージャーは月次報告で「停泊地,投びょう地」を使いました。"
toeic-990-bookstore,toeic,toeic-990,bookstore,"書,本屋","Employees should understand ""bookstore"" in business documents.","従業員は業務文書で「書,本屋」を理解する必要があります。"
toeic-990-conservatism,toeic,toeic-990,conservatism,保守的傾向,"The notice mentioned ""conservatism"" for all staff members.",その通知は全スタッフ向けに「保守的傾向」に触れていました。
toeic-990-teller,toeic,toeic-990,teller,"話し手,語り手","The client asked about ""teller"" after the meeting.","顧客は会議後に「話し手,語り手」について尋ねました。"
toeic-990-shuffle,toeic,toeic-990,shuffle,"を引きずる,引きずって歩く","The team reviewed ""shuffle"" before making a decision.","チームは決定前に「を引きずる,引きずって歩く」を確認しました。"
toeic-990-livelihood,toeic,toeic-990,livelihood,"生計,暮らしの費用","The manager used ""livelihood"" in the monthly report.","マネージャーは月次報告で「生計,暮らしの費用」を使いました。"
toeic-990-plunge,toeic,toeic-990,plunge,"突っ込む,押し込む","Employees should understand ""plunge"" in business documents.","従業員は業務文書で「突っ込む,押し込む」を理解する必要があります。"
toeic-990-directorate,toeic,toeic-990,directorate,管理職,"The notice mentioned ""directorate"" for all staff members.",その通知は全スタッフ向けに「管理職」に触れていました。
toeic-990-embarrass,toeic,toeic-990,embarrass,"のまごつかせる,困惑させる,きまり悪がらせる","The client asked about ""embarrass"" after the meeting.","顧客は会議後に「のまごつかせる,困惑させる,きまり悪がらせる」について尋ねました。"
toeic-990-evasion,toeic,toeic-990,evasion,"逃れること,回避","The team reviewed ""evasion"" before making a decision.","チームは決定前に「逃れること,回避」を確認しました。"
toeic-990-helper,toeic,toeic-990,helper,"助ける人,手伝う人,助手","The manager used ""helper"" in the monthly report.","マネージャーは月次報告で「助ける人,手伝う人,助手」を使いました。"
toeic-990-paycheck,toeic,toeic-990,paycheck,給料支払い小切手,"Employees should understand ""paycheck"" in business documents.",従業員は業務文書で「給料支払い小切手」を理解する必要があります。
toeic-990-payable,toeic,toeic-990,payable,採算のとれる,"The notice mentioned ""payable"" for all staff members.",その通知は全スタッフ向けに「採算のとれる」に触れていました。
toeic-990-projector,toeic,toeic-990,projector,"計画者,発案者","The client asked about ""projector"" after the meeting.","顧客は会議後に「計画者,発案者」について尋ねました。"
toeic-990-tumble,toeic,toeic-990,tumble,"ころがる,倒れる","The team reviewed ""tumble"" before making a decision.","チームは決定前に「ころがる,倒れる」を確認しました。"
toeic-990-cradle,toeic,toeic-990,cradle,揺りかご,"The manager used ""cradle"" in the monthly report.",マネージャーは月次報告で「揺りかご」を使いました。
toeic-990-correspond,toeic,toeic-990,correspond,"一致する,符合する,調和する","Employees should understand ""correspond"" in business documents.","従業員は業務文書で「一致する,符合する,調和する」を理解する必要があります。"
toeic-990-insure,toeic,toeic-990,insure,"保証する,請け合う","The notice mentioned ""insure"" for all staff members.","その通知は全スタッフ向けに「保証する,請け合う」に触れていました。"
toeic-990-prohibit,toeic,toeic-990,prohibit,"禁止する,禁ずる","The client asked about ""prohibit"" after the meeting.","顧客は会議後に「禁止する,禁ずる」について尋ねました。"
toeic-990-postage,toeic,toeic-990,postage,"郵便料金,郵送料","The team reviewed ""postage"" before making a decision.","チームは決定前に「郵便料金,郵送料」を確認しました。"
toeic-990-oversee,toeic,toeic-990,oversee,を監督する,"The manager used ""oversee"" in the monthly report.",マネージャーは月次報告で「を監督する」を使いました。
toeic-990-outlaw,toeic,toeic-990,outlaw,常習犯,"Employees should understand ""outlaw"" in business documents.",従業員は業務文書で「常習犯」を理解する必要があります。
toeic-990-auditorium,toeic,toeic-990,auditorium,"聴衆席,観客席","The notice mentioned ""auditorium"" for all staff members.","その通知は全スタッフ向けに「聴衆席,観客席」に触れていました。"
toeic-990-classify,toeic,toeic-990,classify,"分類する,類別する,等級別にする","The client asked about ""classify"" after the meeting.","顧客は会議後に「分類する,類別する,等級別にする」について尋ねました。"
toeic-990-conglomerate,toeic,toeic-990,conglomerate,固まりになった,"The team reviewed ""conglomerate"" before making a decision.",チームは決定前に「固まりになった」を確認しました。
toeic-990-sexism,toeic,toeic-990,sexism,"女性差別主義,男女差別","The manager used ""sexism"" in the monthly report.","マネージャーは月次報告で「女性差別主義,男女差別」を使いました。"
toeic-990-hotline,toeic,toeic-990,hotline,緊急直通電話線,"Employees should understand ""hotline"" in business documents.",従業員は業務文書で「緊急直通電話線」を理解する必要があります。
toeic-990-inherit,toeic,toeic-990,inherit,を相続する,"The notice mentioned ""inherit"" for all staff members.",その通知は全スタッフ向けに「を相続する」に触れていました。
toeic-990-quits,toeic,toeic-990,quits,チャラの,"The client asked about ""quits"" after the meeting.",顧客は会議後に「チャラの」について尋ねました。
toeic-990-examiner,toeic,toeic-990,examiner,試験官,"The team reviewed ""examiner"" before making a decision.",チームは決定前に「試験官」を確認しました。
toeic-990-bonded,toeic,toeic-990,bonded,合板の,"The manager used ""bonded"" in the monthly report.",マネージャーは月次報告で「合板の」を使いました。
toeic-990-syntax,toeic,toeic-990,syntax,"文章論,統語論,文章構成法,シンタックス","Employees should understand ""syntax"" in business documents.","従業員は業務文書で「文章論,統語論,文章構成法,シンタックス」を理解する必要があります。"
toeic-990-redeem,toeic,toeic-990,redeem,を買い戻す,"The notice mentioned ""redeem"" for all staff members.",その通知は全スタッフ向けに「を買い戻す」に触れていました。
toeic-990-manageable,toeic,toeic-990,manageable,"扱いやすい,処理しやすい,御しやすい","The client asked about ""manageable"" after the meeting.","顧客は会議後に「扱いやすい,処理しやすい,御しやすい」について尋ねました。"
toeic-990-mecca,toeic,toeic-990,mecca,メッカ,"The team reviewed ""mecca"" before making a decision.",チームは決定前に「メッカ」を確認しました。
toeic-990-bazaar,toeic,toeic-990,bazaar,"バザー,慈善市","The manager used ""bazaar"" in the monthly report.","マネージャーは月次報告で「バザー,慈善市」を使いました。"
toeic-990-depreciation,toeic,toeic-990,depreciation,"下落,低落","Employees should understand ""depreciation"" in business documents.","従業員は業務文書で「下落,低落」を理解する必要があります。"
toeic-990-expire,toeic,toeic-990,expire,"満了する,切れる","The notice mentioned ""expire"" for all staff members.","その通知は全スタッフ向けに「満了する,切れる」に触れていました。"
toeic-990-boutique,toeic,toeic-990,boutique,"流行服飾品専門店,ブティック","The client asked about ""boutique"" after the meeting.","顧客は会議後に「流行服飾品専門店,ブティック」について尋ねました。"
toeic-990-administer,toeic,toeic-990,administer,管理する,"The team reviewed ""administer"" before making a decision.",チームは決定前に「管理する」を確認しました。
toeic-990-suitcase,toeic,toeic-990,suitcase,"スーツケース,小型旅行かばん","The manager used ""suitcase"" in the monthly report.","マネージャーは月次報告で「スーツケース,小型旅行かばん」を使いました。"
toeic-990-fulfil,toeic,toeic-990,fulfil,"を果たす,実行する","Employees should understand ""fulfil"" in business documents.","従業員は業務文書で「を果たす,実行する」を理解する必要があります。"
toeic-990-curator,toeic,toeic-990,curator,"管理者,館長","The notice mentioned ""curator"" for all staff members.","その通知は全スタッフ向けに「管理者,館長」に触れていました。"
toeic-990-insertion,toeic,toeic-990,insertion,"挿入,差し込み","The client asked about ""insertion"" after the meeting.","顧客は会議後に「挿入,差し込み」について尋ねました。"
toeic-990-purchaser,toeic,toeic-990,purchaser,買い手,"The team reviewed ""purchaser"" before making a decision.",チームは決定前に「買い手」を確認しました。
toeic-990-surveyor,toeic,toeic-990,surveyor,測量技師,"The manager used ""surveyor"" in the monthly report.",マネージャーは月次報告で「測量技師」を使いました。
toeic-990-promoter,toeic,toeic-990,promoter,"推進者,奨励者","Employees should understand ""promoter"" in business documents.","従業員は業務文書で「推進者,奨励者」を理解する必要があります。"
toeic-990-porcelain,toeic,toeic-990,porcelain,磁器,"The notice mentioned ""porcelain"" for all staff members.",その通知は全スタッフ向けに「磁器」に触れていました。
toeic-990-satisfactory,toeic,toeic-990,satisfactory,"満足を与える,満足な,申し分のない","The client asked about ""satisfactory"" after the meeting.","顧客は会議後に「満足を与える,満足な,申し分のない」について尋ねました。"
toeic-990-sanitation,toeic,toeic-990,sanitation,衛生,"The team reviewed ""sanitation"" before making a decision.",チームは決定前に「衛生」を確認しました。
toeic-990-revert,toeic,toeic-990,revert,"戻る,逆戻りする","The manager used ""revert"" in the monthly report.","マネージャーは月次報告で「戻る,逆戻りする」を使いました。"
toeic-990-offend,toeic,toeic-990,offend,"の感情を傷つける,を恐らせる","Employees should understand ""offend"" in business documents.","従業員は業務文書で「の感情を傷つける,を恐らせる」を理解する必要があります。"
toeic-990-taxable,toeic,toeic-990,taxable,税金がかかる,"The notice mentioned ""taxable"" for all staff members.",その通知は全スタッフ向けに「税金がかかる」に触れていました。
toeic-990-treadmill,toeic,toeic-990,treadmill,足踏み水車,"The client asked about ""treadmill"" after the meeting.",顧客は会議後に「足踏み水車」について尋ねました。
toeic-990-inexpensive,toeic,toeic-990,inexpensive,"安い,費用のかからない","The team reviewed ""inexpensive"" before making a decision.","チームは決定前に「安い,費用のかからない」を確認しました。"
toeic-990-hassle,toeic,toeic-990,hassle,激論,"The manager used ""hassle"" in the monthly report.",マネージャーは月次報告で「激論」を使いました。
toeic-990-disposable,toeic,toeic-990,disposable,使い捨てにできる,"Employees should understand ""disposable"" in business documents.",従業員は業務文書で「使い捨てにできる」を理解する必要があります。
toeic-990-borderline,toeic,toeic-990,borderline,"国境線,境界線","The notice mentioned ""borderline"" for all staff members.","その通知は全スタッフ向けに「国境線,境界線」に触れていました。"
toeic-990-infirmary,toeic,toeic-990,infirmary,"付属診療所,保健室","The client asked about ""infirmary"" after the meeting.","顧客は会議後に「付属診療所,保健室」について尋ねました。"
toeic-990-priceless,toeic,toeic-990,priceless,非常に貴重な,"The team reviewed ""priceless"" before making a decision.",チームは決定前に「非常に貴重な」を確認しました。
toeic-990-plastics,toeic,toeic-990,plastics,プラスチック素材,"The manager used ""plastics"" in the monthly report.",マネージャーは月次報告で「プラスチック素材」を使いました。
toeic-990-foreman,toeic,toeic-990,foreman,"職長,監督","Employees should understand ""foreman"" in business documents.","従業員は業務文書で「職長,監督」を理解する必要があります。"
toeic-990-pricey,toeic,toeic-990,pricey,"値段の高い,高価な","The notice mentioned ""pricey"" for all staff members.","その通知は全スタッフ向けに「値段の高い,高価な」に触れていました。"
toeic-990-slander,toeic,toeic-990,slander,"中傷,悪口","The client asked about ""slander"" after the meeting.","顧客は会議後に「中傷,悪口」について尋ねました。"
toeic-990-caucus,toeic,toeic-990,caucus,幹部会議,"The team reviewed ""caucus"" before making a decision.",チームは決定前に「幹部会議」を確認しました。
toeic-990-cartel,toeic,toeic-990,cartel,"カルテル,企業連合","The manager used ""cartel"" in the monthly report.","マネージャーは月次報告で「カルテル,企業連合」を使いました。"
toeic-990-wicket,toeic,toeic-990,wicket,"小門,くぐり","Employees should understand ""wicket"" in business documents.","従業員は業務文書で「小門,くぐり」を理解する必要があります。"
toeic-990-transmitter,toeic,toeic-990,transmitter,送る人,"The notice mentioned ""transmitter"" for all staff members.",その通知は全スタッフ向けに「送る人」に触れていました。
toeic-990-additive,toeic,toeic-990,additive,添加された,"The client asked about ""additive"" after the meeting.",顧客は会議後に「添加された」について尋ねました。
toeic-990-bloated,toeic,toeic-990,bloated,"ふくれ上がった,むくんだ","The team reviewed ""bloated"" before making a decision.","チームは決定前に「ふくれ上がった,むくんだ」を確認しました。"
toeic-990-corvette,toeic,toeic-990,corvette,コルベット艦,"The manager used ""corvette"" in the monthly report.",マネージャーは月次報告で「コルベット艦」を使いました。
toeic-990-chamberlain,toeic,toeic-990,chamberlain,"侍従,執事","Employees should understand ""chamberlain"" in business documents.","従業員は業務文書で「侍従,執事」を理解する必要があります。"
toeic-990-avail,toeic,toeic-990,avail,"役に立つ,用が足りる","The notice mentioned ""avail"" for all staff members.","その通知は全スタッフ向けに「役に立つ,用が足りる」に触れていました。"
toeic-990-ventilation,toeic,toeic-990,ventilation,"換気,通風","The client asked about ""ventilation"" after the meeting.","顧客は会議後に「換気,通風」について尋ねました。"
toeic-990-voyager,toeic,toeic-990,voyager,"航海者,航行者","The team reviewed ""voyager"" before making a decision.","チームは決定前に「航海者,航行者」を確認しました。"
toeic-990-intercourse,toeic,toeic-990,intercourse,"交際,交流,連絡,取引","The manager used ""intercourse"" in the monthly report.","マネージャーは月次報告で「交際,交流,連絡,取引」を使いました。"
toeic-990-careless,toeic,toeic-990,careless,"不注意な,軽率な","Employees should understand ""careless"" in business documents.","従業員は業務文書で「不注意な,軽率な」を理解する必要があります。"
toeic-990-foundry,toeic,toeic-990,foundry,"鋳込み,鋳造","The notice mentioned ""foundry"" for all staff members.","その通知は全スタッフ向けに「鋳込み,鋳造」に触れていました。"
toeic-990-storey,toeic,toeic-990,storey,階,"The client asked about ""storey"" after the meeting.",顧客は会議後に「階」について尋ねました。
toeic-990-stint,toeic,toeic-990,stint,"惜しむ,切り詰める","The team reviewed ""stint"" before making a decision.","チームは決定前に「惜しむ,切り詰める」を確認しました。"
toeic-990-resin,toeic,toeic-990,resin,"樹脂,松やに","The manager used ""resin"" in the monthly report.","マネージャーは月次報告で「樹脂,松やに」を使いました。"
toeic-990-payday,toeic,toeic-990,payday,給料日,"Employees should understand ""payday"" in business documents.",従業員は業務文書で「給料日」を理解する必要があります。
toeic-990-motel,toeic,toeic-990,motel,モーテル,"The notice mentioned ""motel"" for all staff members.",その通知は全スタッフ向けに「モーテル」に触れていました。
toeic-990-rendezvous,toeic,toeic-990,rendezvous,"会合,面会,会合の約束","The client asked about ""rendezvous"" after the meeting.","顧客は会議後に「会合,面会,会合の約束」について尋ねました。"
toeic-990-linen,toeic,toeic-990,linen,"リネン,亜麻布","The team reviewed ""linen"" before making a decision.","チームは決定前に「リネン,亜麻布」を確認しました。"
toeic-990-supervisory,toeic,toeic-990,supervisory,"監督の,管理の","The manager used ""supervisory"" in the monthly report.","マネージャーは月次報告で「監督の,管理の」を使いました。"
toeic-990-synod,toeic,toeic-990,synod,教会会議,"Employees should understand ""synod"" in business documents.",従業員は業務文書で「教会会議」を理解する必要があります。
toeic-990-dissolution,toeic,toeic-990,dissolution,分解,"The notice mentioned ""dissolution"" for all staff members.",その通知は全スタッフ向けに「分解」に触れていました。
toeic-990-canning,toeic,toeic-990,canning,かん詰め製造,"The client asked about ""canning"" after the meeting.",顧客は会議後に「かん詰め製造」について尋ねました。
toeic-990-shutdown,toeic,toeic-990,shutdown,"閉鎖,操業停止","The team reviewed ""shutdown"" before making a decision.","チームは決定前に「閉鎖,操業停止」を確認しました。"
toeic-990-entrenched,toeic,toeic-990,entrenched,確固とした,"The manager used ""entrenched"" in the monthly report.",マネージャーは月次報告で「確固とした」を使いました。
toeic-990-incidental,toeic,toeic-990,incidental,"付随して起こる,付随した","Employees should understand ""incidental"" in business documents.","従業員は業務文書で「付随して起こる,付随した」を理解する必要があります。"
toeic-990-lawful,toeic,toeic-990,lawful,"合法の,法定の","The notice mentioned ""lawful"" for all staff members.","その通知は全スタッフ向けに「合法の,法定の」に触れていました。"
toeic-990-proprietor,toeic,toeic-990,proprietor,"持ち主,所有者","The client asked about ""proprietor"" after the meeting.","顧客は会議後に「持ち主,所有者」について尋ねました。"
toeic-990-caravan,toeic,toeic-990,caravan,"隊商,旅人隊","The team reviewed ""caravan"" before making a decision.","チームは決定前に「隊商,旅人隊」を確認しました。"
toeic-990-warden,toeic,toeic-990,warden,管理人,"The manager used ""warden"" in the monthly report.",マネージャーは月次報告で「管理人」を使いました。
toeic-990-toughness,toeic,toeic-990,toughness,"じょうぶさ,堅さ","Employees should understand ""toughness"" in business documents.","従業員は業務文書で「じょうぶさ,堅さ」を理解する必要があります。"
toeic-990-safari,toeic,toeic-990,safari,"遠征旅行,サファリ","The notice mentioned ""safari"" for all staff members.","その通知は全スタッフ向けに「遠征旅行,サファリ」に触れていました。"
toeic-990-cameraman,toeic,toeic-990,cameraman,カメラマン,"The client asked about ""cameraman"" after the meeting.",顧客は会議後に「カメラマン」について尋ねました。
toeic-990-inspect,toeic,toeic-990,inspect,"検査する,念入りに調べる","The team reviewed ""inspect"" before making a decision.","チームは決定前に「検査する,念入りに調べる」を確認しました。"
toeic-990-endorse,toeic,toeic-990,endorse,に裏書きをする,"The manager used ""endorse"" in the monthly report.",マネージャーは月次報告で「に裏書きをする」を使いました。
toeic-990-fiasco,toeic,toeic-990,fiasco,大失敗,"Employees should understand ""fiasco"" in business documents.",従業員は業務文書で「大失敗」を理解する必要があります。
toeic-990-headphone,toeic,toeic-990,headphone,ヘッドフォン,"The notice mentioned ""headphone"" for all staff members.",その通知は全スタッフ向けに「ヘッドフォン」に触れていました。
toeic-990-accessory,toeic,toeic-990,accessory,"付属品,アクセサリー","The client asked about ""accessory"" after the meeting.","顧客は会議後に「付属品,アクセサリー」について尋ねました。"
toeic-990-airfield,toeic,toeic-990,airfield,小飛行場,"The team reviewed ""airfield"" before making a decision.",チームは決定前に「小飛行場」を確認しました。
toeic-990-clinch,toeic,toeic-990,clinch,"を折り曲げる,つぶす,…を固定させる,くっつける","The manager used ""clinch"" in the monthly report.","マネージャーは月次報告で「を折り曲げる,つぶす,…を固定させる,くっつける」を使いました。"
toeic-990-coworker,toeic,toeic-990,coworker,協力者,"Employees should understand ""coworker"" in business documents.",従業員は業務文書で「協力者」を理解する必要があります。
toeic-990-dossier,toeic,toeic-990,dossier,"関係書類,身上調書","The notice mentioned ""dossier"" for all staff members.","その通知は全スタッフ向けに「関係書類,身上調書」に触れていました。"
toeic-990-vocational,toeic,toeic-990,vocational,"職業の,職業上の","The client asked about ""vocational"" after the meeting.","顧客は会議後に「職業の,職業上の」について尋ねました。"
toeic-990-negligence,toeic,toeic-990,negligence,"怠慢,不注意,落ち度","The team reviewed ""negligence"" before making a decision.","チームは決定前に「怠慢,不注意,落ち度」を確認しました。"
toeic-990-exemption,toeic,toeic-990,exemption,免除,"The manager used ""exemption"" in the monthly report.",マネージャーは月次報告で「免除」を使いました。
toeic-990-artery,toeic,toeic-990,artery,動脈,"Employees should understand ""artery"" in business documents.",従業員は業務文書で「動脈」を理解する必要があります。
toeic-990-proceeding,toeic,toeic-990,proceeding,"進行,続行","The notice mentioned ""proceeding"" for all staff members.","その通知は全スタッフ向けに「進行,続行」に触れていました。"
toeic-990-disapproval,toeic,toeic-990,disapproval,"不賛成,不承認","The client asked about ""disapproval"" after the meeting.","顧客は会議後に「不賛成,不承認」について尋ねました。"
toeic-990-lawless,toeic,toeic-990,lawless,"法律で規則されない,非合法の","The team reviewed ""lawless"" before making a decision.","チームは決定前に「法律で規則されない,非合法の」を確認しました。"
toeic-990-brewery,toeic,toeic-990,brewery,"ビール醸造所,ビール工場","The manager used ""brewery"" in the monthly report.","マネージャーは月次報告で「ビール醸造所,ビール工場」を使いました。"
toeic-990-assign,toeic,toeic-990,assign,"を割り当てる,あてがう,与える","Employees should understand ""assign"" in business documents.","従業員は業務文書で「を割り当てる,あてがう,与える」を理解する必要があります。"
toeic-990-resale,toeic,toeic-990,resale,"再販,転売","The notice mentioned ""resale"" for all staff members.","その通知は全スタッフ向けに「再販,転売」に触れていました。"
toeic-990-reside,toeic,toeic-990,reside,"住む,居住する","The client asked about ""reside"" after the meeting.","顧客は会議後に「住む,居住する」について尋ねました。"
toeic-990-tinker,toeic,toeic-990,tinker,鋳掛け屋,"The team reviewed ""tinker"" before making a decision.",チームは決定前に「鋳掛け屋」を確認しました。
toeic-990-withhold,toeic,toeic-990,withhold,"を与えないでおく,差し控える","The manager used ""withhold"" in the monthly report.","マネージャーは月次報告で「を与えないでおく,差し控える」を使いました。"
toeic-990-irresponsible,toeic,toeic-990,irresponsible,無責任な,"Employees should understand ""irresponsible"" in business documents.",従業員は業務文書で「無責任な」を理解する必要があります。
toeic-990-intern,toeic,toeic-990,intern,インターン,"The notice mentioned ""intern"" for all staff members.",その通知は全スタッフ向けに「インターン」に触れていました。
toeic-990-harness,toeic,toeic-990,harness,"馬具,引き具","The client asked about ""harness"" after the meeting.","顧客は会議後に「馬具,引き具」について尋ねました。"
toeic-990-govern,toeic,toeic-990,govern,"を治める,統治する","The team reviewed ""govern"" before making a decision.","チームは決定前に「を治める,統治する」を確認しました。"
toeic-990-disappoint,toeic,toeic-990,disappoint,"を失望させる,がっかりさせる","The manager used ""disappoint"" in the monthly report.","マネージャーは月次報告で「を失望させる,がっかりさせる」を使いました。"
toeic-990-customize,toeic,toeic-990,customize,注文どおりに作る,"Employees should understand ""customize"" in business documents.",従業員は業務文書で「注文どおりに作る」を理解する必要があります。
toeic-990-commercially,toeic,toeic-990,commercially,"商業上,商業的見地から見て","The notice mentioned ""commercially"" for all staff members.","その通知は全スタッフ向けに「商業上,商業的見地から見て」に触れていました。"
toeic-990-bakery,toeic,toeic-990,bakery,"パン製造所,パン屋","The client asked about ""bakery"" after the meeting.","顧客は会議後に「パン製造所,パン屋」について尋ねました。"
toeic-990-turnout,toeic,toeic-990,turnout,出席,"The team reviewed ""turnout"" before making a decision.",チームは決定前に「出席」を確認しました。
toeic-990-staple,toeic,toeic-990,staple,つぼくぎ,"The manager used ""staple"" in the monthly report.",マネージャーは月次報告で「つぼくぎ」を使いました。
toeic-990-ransom,toeic,toeic-990,ransom,身のしろ金,"Employees should understand ""ransom"" in business documents.",従業員は業務文書で「身のしろ金」を理解する必要があります。
toeic-990-manifest,toeic,toeic-990,manifest,"明白な,はっきりした","The notice mentioned ""manifest"" for all staff members.","その通知は全スタッフ向けに「明白な,はっきりした」に触れていました。"
toeic-990-honeymoon,toeic,toeic-990,honeymoon,"新婚旅行,ハネムーン","The client asked about ""honeymoon"" after the meeting.","顧客は会議後に「新婚旅行,ハネムーン」について尋ねました。"
toeic-990-petit,toeic,toeic-990,petit,"小さい,ささいな","The team reviewed ""petit"" before making a decision.","チームは決定前に「小さい,ささいな」を確認しました。"
toeic-990-drown,toeic,toeic-990,drown,溺死させる,"The manager used ""drown"" in the monthly report.",マネージャーは月次報告で「溺死させる」を使いました。
toeic-990-courier,toeic,toeic-990,courier,"急使,特使","Employees should understand ""courier"" in business documents.","従業員は業務文書で「急使,特使」を理解する必要があります。"
toeic-990-willow,toeic,toeic-990,willow,ヤナギ,"The notice mentioned ""willow"" for all staff members.",その通知は全スタッフ向けに「ヤナギ」に触れていました。
toeic-990-solicitor,toeic,toeic-990,solicitor,嘆願者,"The client asked about ""solicitor"" after the meeting.",顧客は会議後に「嘆願者」について尋ねました。
toeic-990-sewing,toeic,toeic-990,sewing,"裁縫,針仕事","The team reviewed ""sewing"" before making a decision.","チームは決定前に「裁縫,針仕事」を確認しました。"
toeic-990-camper,toeic,toeic-990,camper,キャンプをする人,"The manager used ""camper"" in the monthly report.",マネージャーは月次報告で「キャンプをする人」を使いました。
toeic-990-manipulate,toeic,toeic-990,manipulate,"を巧みに扱う,をうまく使う","Employees should understand ""manipulate"" in business documents.","従業員は業務文書で「を巧みに扱う,をうまく使う」を理解する必要があります。"
toeic-990-detriment,toeic,toeic-990,detriment,"損害,損失","The notice mentioned ""detriment"" for all staff members.","その通知は全スタッフ向けに「損害,損失」に触れていました。"
toeic-990-forestry,toeic,toeic-990,forestry,林学,"The client asked about ""forestry"" after the meeting.",顧客は会議後に「林学」について尋ねました。
